mol_id,smiles,morpholine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC39081409,CN(C)C(=O)[C@@H](N)C(C)(C)O,0,0,True,False,False,False,False,False,True
ZINC96230482,CN1CC(=O)N(c2cccnc2)C[C@]12CCN(c1ncc(F)cn1)C2,0,0,True,False,False,False,False,False,True
ZINC91964992,Cc1cc(N)n(CC(=O)N2C[C@H]3CC[C@@H]2C[N@H+](Cc2cscn2)C3)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC13654254,CC1(C)C[C@H]2C[C@](C)(C[N@H+]2CC#C[C@@]2(C)CCCC(C)(C)O2)C1,0,0,True,False,False,False,False,False,True
ZINC02140860,C#CC1([NH3+])CCCCC1,0,0,True,False,False,False,False,False,True
ZINC09365412,c1ccn2cc(CNc3ncnc4sccc34)[nH+]c2c1,0,0,True,False,False,False,False,False,True
ZINC92645796,COCCN(Cc1ccc([C@@H]2C[C@@H]2C)o1)CC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC97950844,N[C@@H]1N=NNN1,0,0,True,False,False,False,False,False,True
ZINC75155761,NC1=C2CCCC2=N[C@H]2CCCC[C@H]12,0,0,True,False,False,False,False,False,True
ZINC41105018,O=C1CS[C@H]2CCc3c2n1c(=O)n(C1CCCCC1)c3=O,0,0,True,False,False,False,False,False,True
ZINC03327354,Cc1c(C(=O)NN)sc2c1C(=O)NNS2(=O)=O,0,0,True,False,False,False,False,False,True
ZINC03872449,FC(F)OC(F)(F)[C@H](F)Cl,0,0,True,False,False,False,False,False,True
ZINC95974072,CCO[C@H]1C[C@@H](N/C(NCc2ncnn2C)=[NH+]/C)C1(CC)CC,0,0,True,False,False,False,False,False,True
ZINC12437166,CC1(C)[C@@H](O)[N+]([O-])=CC=[N+]1[O-],0,0,True,False,False,False,False,False,True
ZINC32751357,C#CCN(CC)C/C(O)=N/Cc1cccs1,0,0,True,False,False,False,False,False,True
ZINC33688710,CN1C[C@@]2([N+](=O)[O-])C=C(C(N)=O)C[C@@]([N+](=O)[O-])(C1)C2,0,0,True,False,False,False,False,False,True
ZINC78515382,CC(C)c1csc(NC(=O)C[C@](O)(c2nccn2C)C(F)(F)F)n1,0,0,True,False,False,False,False,False,True
ZINC00609248,COC(=O)c1c(C)nc2nonc2c1N,0,0,True,False,False,False,False,False,True
ZINC67898089,OCc1cc(CC2([NH2+][C@H]3CC[C@@H](CO)CC3)COC2)no1,0,0,True,False,False,False,False,False,True
ZINC42040393,[NH3+]CCCc1n[nH]c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC63868820,C[C@H](O)c1cn(CC2CCN([C@@H]3N=C([NH-])[NH+]=C4N=CN=C43)CC2)nn1,0,0,True,False,False,False,False,False,True
ZINC00492474,CN1C(=O)N(C)[C@@H]2[C@@H]1NNC(=O)N2C,0,0,True,False,False,False,False,False,True
ZINC39053253,Nc1c[n-]cn/c1=N/O,0,0,True,False,False,False,False,False,True
ZINC95884121,C#Cc1c(C)[nH+]n(C)c1N,0,0,True,False,False,False,False,False,True
ZINC34546314,C#CC(=O)NC[C@H]1[NH2+][C@H](CO)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC77239062,N/C(=N/OCCCOCC(F)(F)F)c1cc(Br)cs1,0,0,True,False,False,False,False,False,True
ZINC38236956,C[C@@]1(O)[C@H]2O[C@@]3(O)O[C@@H]1[C@@H]1[C@@H](O)NC(=[NH2+])N[C@]1([C@@H]2O)[C@@H]3O,0,0,True,False,False,False,False,False,True
ZINC83294409,CC1(C)C/C(=C\OC[NH3+])c2sc(N)nc2C1,0,0,True,False,False,False,False,False,True
ZINC72190339,N[C@H]1NC=[NH+]c2c1nc(Br)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC31808097,CC(C)c1nnc2sc(-c3cc(C(C)(C)C)[nH]n3)nn12,0,0,True,False,False,False,False,False,True
ZINC05583165,Br[C@H]1CCCCC[C@@H]1[n+]1ccccc1,0,0,True,False,False,False,False,False,True
ZINC88187515,CC(C)(CBr)CC#N,0,0,True,False,False,False,False,False,True
ZINC90407402,CC[C@@H](C)[N@@H+](C)CCN[C@@H](C)c1cnc(C)s1,0,0,True,False,False,False,False,False,True
ZINC39090602,CO[C@H]1C=CC([N+](=O)[O-])=C2NON=C21,0,0,True,False,False,False,False,False,True
ZINC89913629,C[C@H](c1nc(C2CC2)no1)[N@@H+]1C[C@@H]2CCCN(c3nnnn3C)[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC03163240,CC[C@@](C)(O)C#CCOCOCCCl,0,0,True,False,False,False,False,False,True
ZINC39068854,CC(=O)/C=C\C=C\C(C)=O,0,0,True,False,False,False,False,False,True
ZINC39791841,CC[C@@H]1[C@H](C(=O)[O-])C=NN1c1ccc([O-])nn1,0,0,True,False,False,False,False,False,True
ZINC02310540,CCCS[P@]1(=S)NCCCO1,0,0,True,False,False,False,False,False,True
ZINC63846696,[NH2+]=C1N[C@H]2N=NC=C2C(NCCC(F)(F)F)=[NH+]1,0,0,True,False,False,False,False,False,True
ZINC03159917,Nc1nnc2n1-c1nnc(N)n1-c1nnc(N)n1-2,0,0,True,False,False,False,False,False,True
ZINC19901192,C[C@@H]([NH2+][C@H]1CCSC1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0,0,True,False,False,False,False,False,True
ZINC33610991,C=CCOC[C@H](O)CNC(=N)NC#N,0,0,True,False,False,False,False,False,True
ZINC72272535,C=C(C)CN/C(N)=[NH+]/[C@@H]1CCN(CC(F)(F)F)C1,0,0,True,False,False,False,False,False,True
ZINC39048987,CC1(C)O[C@H]1C#CCl,0,0,True,False,False,False,False,False,True
ZINC39077724,CSC#CC[NH+](C)C,0,0,True,False,False,False,False,False,True
ZINC39081706,CN(C)CC#C/C=C\C#CC[NH3+],0,0,True,False,False,False,False,False,True
ZINC96170764,CCOCOC[C@H]1CS[C@H](c2ccsc2)N1,0,0,True,False,False,False,False,False,True
ZINC96334316,C#CC(=C)Cl,0,0,True,False,False,False,False,False,True
ZINC05534464,Cc1cc(C)[n+]2c(c1)NCC[C@H]2OCC(C)C,0,0,True,False,False,False,False,False,True
ZINC49453919,Cc1nnc([S-])c2cc3occc3n12,0,0,True,False,False,False,False,False,True
ZINC58392145,COc1c(C[NH2+]Cc2nnc3ccccn23)c(C(C)C)nn1C,0,0,True,False,False,False,False,False,True
ZINC89139186,CC[NH+](CC)CCN(CC(C)C)CC1(CO)COC1,0,0,True,False,False,False,False,False,True
ZINC16322602,CC(C)(N)C#CC#CC(C)(C)[NH3+],0,0,True,False,False,False,False,False,True
ZINC20790412,CC(C)O/C=C/[C@H](C)[C@]1(C#N)C(N)=C(C=O)[C@@H](C)C1(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC39959481,O=C(NCC[NH+]1CCCCC1)[C@@H]1NC(C2=CC=C[C@H]3N=CC=C23)=NO1,0,0,True,False,False,False,False,False,True
ZINC95883937,CCC1(CC)CNCCS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC96047668,N#Cc1cccc(N[C@H]2CO[C@@]3(CCN(Cc4nccs4)C3)C2)n1,0,0,True,False,False,False,False,False,True
ZINC95368879,Cc1noc(C)c1CN1C[C@]2(CC[N@@H+]([C@H]3CCCNC3)CC2)CC1=O,0,0,True,False,False,False,False,False,True
ZINC83305080,CC#C[C@@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0,0,True,False,False,False,False,False,True
ZINC11789860,COCc1nc2cccnc2n1[C@H]1CC[N@H+](C[C@@H]2CC=CCC2)CC1,0,0,True,False,False,False,False,False,True
ZINC16625509,CCNc1nc(NC(C)(C)C)nc(Oc2ccc(=O)n(CC)n2)n1,0,0,True,False,False,False,False,False,True
ZINC72765776,CC(=O)c1c(C)[nH]c(C(=O)CN(C)Cc2[nH+]ccn2C(F)F)c1C,0,0,True,False,False,False,False,False,True
ZINC02001448,NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,0,0,True,False,False,False,False,False,True
ZINC95411890,CCc1nnc(N[C@H]2CCC(=O)N(C)C2)c(C#N)c1CC,0,0,True,False,False,False,False,False,True
ZINC06265508,CC[N@@H+]1CC=C2[C@@H](C#N)C(=[NH2+])C(C#N)(C#N)[C@@H](CC(C)C)[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC76870658,CS[C@H]1CCC[C@H]([NH2+]Cc2sc(C)nc2C)C1,0,0,True,False,False,False,False,False,True
ZINC77426110,C[C@H](O)C[C@@H](C)C[NH2+]Cc1ccc(CSC(F)F)o1,0,0,True,False,False,False,False,False,True
ZINC39059440,CC[C@H](C)/N=C1/C=CC(=O)O1,0,0,True,False,False,False,False,False,True
ZINC05178930,O=[N+]([O-])OC[C@H](CO)O[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC39059325,Cn1c[nH+]c2c1CC=N[C@@H]2O,0,0,True,False,False,False,False,False,True
ZINC79406101,C[N@H+]1CC[C@@H](CN(CCO)C2CC2)C1,0,0,True,False,False,False,False,False,True
ZINC04141403,C=CC[C@H]1C=C(C)C[C@@H](CC=C)[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC39048891,CC#CC1=NOCCO1,0,0,True,False,False,False,False,False,True
ZINC71780400,CCOP(=S)(OCC)N1CCC[N@H+](C)C1,0,0,True,False,False,False,False,False,True
ZINC67879986,CCc1nnc(SCC(=O)N2CCn3c(C(N)=O)c[nH+]c3C2)o1,0,0,True,False,False,False,False,False,True
ZINC32913520,Nc1nccnc1/C(O)=[NH+]/CCNc1ncccn1,0,0,True,False,False,False,False,False,True
ZINC95935520,CC#CCOC(=O)C1=C(N)c2c(sc3c2CC[C@@H](O)C3)N[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC77355370,O[C@]1(C[NH2+]Cc2n[nH]c(-c3ccncc3)n2)CC[NH2+]C1,0,0,True,False,False,False,False,False,True
ZINC04982803,CS(=O)(=O)SC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC05898632,O[C@H]1C[N@+]2(CF)CC[C@H]1CC2,0,0,True,False,False,False,False,False,True
ZINC95707673,NC1=NN=C2N=C[C@H](F)C=C12,0,0,True,False,False,False,False,False,True
ZINC95079754,C#CC[C@@H](CCOCC[C@H](CC#C)S(=O)(=O)[O-])S(=O)(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC15221869,C/C=C/C#CC#C[C@H](OC(C)=O)[C@H](OC(C)=O)c1ccco1,0,0,True,False,False,False,False,False,True
ZINC34741856,CON1OCCON1OC,0,0,True,False,False,False,False,False,True
ZINC63932380,NC1=NC(=O)CC([O-])=N1,0,0,True,False,False,False,False,False,True
ZINC35464229,CCC[C@@H](O)C[C@H]1C[C@H]2O[C@H]2[C@H]2O[C@H]2[C@H](Cl)C(C)(C)C(=O)O1,0,0,True,False,False,False,False,False,True
ZINC89221555,N[C@@H](c1c[nH+]c2cc[nH]c2c1)C(F)(F)CO,0,0,True,False,False,False,False,False,True
ZINC33517158,CC1(C)O[C@@](CC#N)(Sc2ncccn2)C(C)(C)S/C1=C/C#N,0,0,True,False,False,False,False,False,True
ZINC06320417,CC1=NC2=NN=C3C(=O)CC(C)(C)C=C3N2[N-]1,0,0,True,False,False,False,False,False,True
ZINC83308179,CCCCCC[C@]1(C)OCO/C1=C/C[N+](C)(C)C,0,0,True,False,False,False,False,False,True
ZINC95923623,CC/C=C/[C@]1(F)C=CC=CC1,0,0,True,False,False,False,False,False,True
ZINC95883393,NC(=O)c1ccc(OC(F)F)cn1,0,0,True,False,False,False,False,False,True
ZINC95494855,C[N+](C)=CCN,0,0,True,False,False,False,False,False,True
ZINC65734329,C[C@@H]1OC(=O)C2=N[C@H](CNC(=O)/C(=N\O)c3csc(N)n3)SC[C@H]21,0,0,True,False,False,False,False,False,True
ZINC77505110,CCN1CCN(Cc2cc(=O)c(OC)co2)[C@H]2CS(=O)(=O)C[C@H]21,0,0,True,False,False,False,False,False,True
ZINC89736825,CC(C)C/C(N)=N/OCc1nsc(N(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC96346897,CC1(C)CC(NC(=O)C(=O)C(=O)NN)CC(C)(C)[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC86012836,BrC1=CN2N=CN[C@@H]2C=C1,0,0,True,False,False,False,False,False,True
ZINC02744903,Cc1sc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c(C(=O)OC(C)C)c1C,0,0,True,False,False,False,False,False,True
ZINC03169096,N#C[C@@H](C(N)=O)[C@@H]1OC(=O)C(Cl)=C1Cl,0,0,True,False,False,False,False,False,True
ZINC91586804,O=C(N[C@H]1C[N@H+](CCCO)C[C@@H]1C1CC1)c1cc(C(F)(F)F)[n-]n1,0,0,True,False,False,False,False,False,True
ZINC06908262,C#CCN/C=C1/C(=O)NC(=S)N(CCOC)C1=O,0,0,True,False,False,False,False,False,True
ZINC89647235,CCO[C@H](C)c1noc(-c2cccc(OCC(F)F)n2)n1,0,0,True,False,False,False,False,False,True
ZINC69571655,Cc1sc2nc([C@@H](C)[NH2+][C@H](C)[C@@H](C)n3cccn3)[nH]c(=O)c2c1C,0,0,True,False,False,False,False,False,True
ZINC01763056,CC(C)(C)C1=CC(=O)[C@](Cl)(C(C)(C)C)[C@H](Cl)C1=O,0,0,True,False,False,False,False,False,True
ZINC95757014,FC1=CC2=C(I)N=N[C@H]2C=C1F,0,0,True,False,False,False,False,False,True
ZINC39095176,N/[NH+]=C1/NC[C@H](CO)N1,0,0,True,False,False,False,False,False,True
ZINC06317339,O=C1NC2(CCCCC2)N2O[C@@]23CCCC[C@@]13O,0,0,True,False,False,False,False,False,True
ZINC01687202,C[NH+](C)C(C)(C)CC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC39077781,[NH2+]=CN1CC[C@@H](S)C1,0,0,True,False,False,False,False,False,True
ZINC40164483,CC[C@H]1CC[C@H]2[C@H]3CC[C@H]4CCCC[C@]4(C)[C@@H]3CC[C@]12C,0,0,True,False,False,False,False,False,True
ZINC67222373,Cc1ccc(-c2[nH]ncc2CNCC(C)(C)[N@H+]2CCC[C@@H](C)C2)o1,0,0,True,False,False,False,False,False,True
ZINC19169240,C[C@@H]1C[C@H](N[NH+](C)C)C(C#N)(C#N)[C@H](C)C1(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC95616574,CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCN1C=N[C@H]2C(=O)N=C([NH-])N[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC77524044,C=CCn1nc(C(=O)[O-])c2c1CC[C@H]([NH+]1CCN(CC(N)=O)CC1)C2,0,0,True,False,False,False,False,False,True
ZINC40002078,CC(=O)C1=C(C)C(C(=O)OCC(=O)C2=NC=CC2)=N[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC33355101,O/C(=N\c1nc[nH]n1)[C@](F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC05082184,COC1(OC)CCC2=C(C)C(=O)CC[C@@]2(CO)C1,0,0,True,False,False,False,False,False,True
ZINC26705299,Nc1nc(Cl)cc(N2CCC3(CC2)OCCO3)n1,0,0,True,False,False,False,False,False,True
ZINC05372385,C/[NH+]=C1/SCCN1CCSC(N)=[NH2+],0,0,True,False,False,False,False,False,True
ZINC72231187,Cc1cc[n-]/c(=N/C#N)c1,0,0,True,False,False,False,False,False,True
ZINC72339372,Cn1nc(C(F)(F)F)c(I)c1C#N,0,0,True,False,False,False,False,False,True
ZINC01097395,Cc1ccc(/C=C2\SC(=O)N(C(C)C)C2=O)o1,0,0,True,False,False,False,False,False,True
ZINC39248128,NC1=NN[C@@H](SCc2cc(=O)[nH][nH]2)S1,0,0,True,False,False,False,False,False,True
ZINC04529131,Clc1nsnc1Cl,0,0,True,False,False,False,False,False,True
ZINC22001413,C#C[C@H](OC(=O)[C@@H]1[C@@H](C=C(C)C)C1(C)C)/C(C)=C/CC,0,0,True,False,False,False,False,False,True
ZINC38479744,CC[C@@H](C)Sc1nc(=O)n(CCCO)c2c1CCCC2,0,0,True,False,False,False,False,False,True
ZINC96347839,O=c1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1F,0,0,True,False,False,False,False,False,True
ZINC21953223,NC(=[NH2+])[CH-]F,0,0,True,False,False,False,False,False,True
ZINC02530907,C#C[C@@](F)(OC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC44549140,C(=N/Nc1nc2cnccc2[nH]1)\c1ccco1,0,0,True,False,False,False,False,False,True
ZINC67856748,Cc1[nH+]c[nH]c1[C@H]1c2[nH+]c[nH]c2CCN1Cc1cc(C#CCO)cs1,0,0,True,False,False,False,False,False,True
ZINC71785487,C1=C[C@@H]2C=C[C@H](C=C1)C2,0,0,True,False,False,False,False,False,True
ZINC19731147,Cc1cc(-c2nc(-c3c(C)[nH+]cc4c3CCNC4)no2)nc(C)n1,0,0,True,False,False,False,False,False,True
ZINC65293246,CC(C)(NC(=O)[C@@H]1CCCO1)c1nc2c(c(C(N)=O)n1)OCCO2,0,0,True,False,False,False,False,False,True
ZINC01530228,O=C1C=c2cc[nH]c2=CC1=O,0,0,True,False,False,False,False,False,True
ZINC04683822,O=COC[C@H]1C[C@]2(Cl)C[C@@]1(Cl)C(Cl)=C2Cl,0,0,True,False,False,False,False,False,True
ZINC39073900,CC(=O)N1C=CCC[C@H]1[NH+](C)C,0,0,True,False,False,False,False,False,True
ZINC05368213,COC(C)(C)CCC[C@H](C)[C@H](O)C#CC[C@@H](C)OC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC39272522,O=C(CCC[N-]C1=NC(Cl)=N[C@H]2N=CN=C12)NC1CC1,0,0,True,False,False,False,False,False,True
ZINC35697683,NC(=O)Cn1c(=S)[nH]c2ccsc2c1=O,0,0,True,False,False,False,False,False,True
ZINC39111965,O[C@@H]1C[C@@H]2C[C@@H](O)C(F)(F)[C@H]2O1,0,0,True,False,False,False,False,False,True
ZINC05024945,CC1(C)C[C@@]2(CCO1)NNC(=O)[C@@H]1C(=O)NNC(=O)[C@H]12,0,0,True,False,False,False,False,False,True
ZINC06031442,C=C[C@@]1(O)C[C@@H](C)[N@H+](C)[C@H]2CCCC[C@H]21,0,0,True,False,False,False,False,False,True
ZINC43794468,CC1=C(C)C(=O)OC(C)(C)O1,0,0,True,False,False,False,False,False,True
ZINC72265598,FC(F)(F)C(F)(F)CCBr,0,0,True,False,False,False,False,False,True
ZINC39062075,C#C[C@H](O)c1cc(C=O)on1,0,0,True,False,False,False,False,False,True
ZINC39090579,CO[C@@H]1OCc2c[nH+]c(CO)c([O-])c21,0,0,True,False,False,False,False,False,True
ZINC57329252,COCCNc1nc2nc(C)c(CCO)c([O-])n2n1,0,0,True,False,False,False,False,False,True
ZINC96347053,C=C(C)C#CC1=C[C@H](O)[C@H]2O[C@H]2C1=O,0,0,True,False,False,False,False,False,True
ZINC23281756,C=C(C)[C@@H]1CC=C(C[N@@H+](C[C@H](C)O)C[C@@H](C)O)CC1,0,0,True,False,False,False,False,False,True
ZINC19169388,CC(C)C[NH2+]N,0,0,True,False,False,False,False,False,True
ZINC66089446,Cc1nc(Cl)c2c(c1C)C(N)=NC2=N,0,0,True,False,False,False,False,False,True
ZINC84123040,O=c1[nH]c2c(c(=O)[nH]1)CSCC2,0,0,True,False,False,False,False,False,True
ZINC95734274,NS(=O)(=O)[C@@H]1N=CC=C(F)[C@H]1OC1CC1,0,0,True,False,False,False,False,False,True
ZINC95990367,C[C@H]1CC[C@@]2(CC1)OC[C@H](CNc1ncnc3nccnc13)O2,0,0,True,False,False,False,False,False,True
ZINC03159952,O=C(NCCO)C(F)(F)C(F)(F)/C([O-])=N/CCO,0,0,True,False,False,False,False,False,True
ZINC38536679,NC(=S)NCCC1=CN=C2C=CC=C[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC79478548,Cc1nn(-c2ccc3nncn3n2)c(N)c1[C@@H](O)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC83261393,CC(=O)OC[C@H]1O[C@@]([O-])(Cl)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0,0,True,False,False,False,False,False,True
ZINC89990626,N#Cc1c[nH]c(C(=O)Nc2c[nH]cc(Br)c2=O)c1,0,0,True,False,False,False,False,False,True
ZINC97099814,C[C@H]1CC(C)(C)CC[C@H]1[NH2+]C[C@H](O)COC1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC86865152,N[C@]1(C(=O)O[C@H]2C=CC=CC2)C=CN(CC(=O)[O-])C(=O)N1,0,0,True,False,False,False,False,False,True
ZINC98044930,CCCCC[C@@H](O)/C=C/[C@@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C/CCCCOC,0,0,True,False,False,False,False,False,True
ZINC06062900,O=C1C=C(Nc2nnc[n-]2)CCC1,0,0,True,False,False,False,False,False,True
ZINC95462770,O[C@]1(C(F)(F)F)CC[C@H]([NH2+][C@@H]2[C@H]3CCO[C@@H]3C23CCC3)CC1,0,0,True,False,False,False,False,False,True
ZINC39715220,CC1(C)O[C@@H]2[C@H](O1)[C@H]1OC(C)(C)O[C@H]1O[C@@H]2COCCC[NH3+],0,0,True,False,False,False,False,False,True
ZINC73369241,C=C(Cl)CS/C(N)=[NH+]\[C@H](C)COC,0,0,True,False,False,False,False,False,True
ZINC06359856,CCCC[C@@]1(CC)C(=N)NC([O-])=NC1=O,0,0,True,False,False,False,False,False,True
ZINC95775106,OC1=C2CC=CC(F)=C2N=N1,0,0,True,False,False,False,False,False,True
ZINC39049102,C=C[C@@H]1O[C@@H]1C#CC1CC1,0,0,True,False,False,False,False,False,True
ZINC26466628,FCc1cc(Cl)ncn1,0,0,True,False,False,False,False,False,True
ZINC39058255,CO/N=C(\C(=[NH2+])NO)C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC39081934,C#CCO/N=C1/CN2CC[C@H]1C2,0,0,True,False,False,False,False,False,True
ZINC15023357,N#C[C@@]12C[C@]1(C#N)[C@@]1(N=C2N)OCCS1,0,0,True,False,False,False,False,False,True
ZINC19361646,CC[C@@]12CN3CC[N@@H+](C[C@@H](C3)[C@@H]1N)C2,0,0,True,False,False,False,False,False,True
ZINC35655650,C[C@H](c1nnc2n1CCCCC2)n1cc(N)cn1,0,0,True,False,False,False,False,False,True
ZINC39126750,CCN(C)c1oc2c(oc[n+]2[O-])c1N,0,0,True,False,False,False,False,False,True
ZINC77293347,CC1(C)C=C(CON)C(C)(C)N1O,0,0,True,False,False,False,False,False,True
ZINC96091037,Cc1nc(CN2CCc3c(COCC[NH+](C)C)nn(C)c3C2)cs1,0,0,True,False,False,False,False,False,True
ZINC31164134,CC[C@@](C)(O)[C@@H](O)C(=O)OC[C@@H]1CC[N@@+]2([O-])CCC[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC72416455,C[C@H]1Cc2nc(N)ncc2[C@H](O)C1,0,0,True,False,False,False,False,False,True
ZINC39442026,CCC(CC)[C@@H]1N=NC2=C1CN(/C([O-])=C/C1=N[C@@H]3SCC=[N+]3C1)CC2,0,0,True,False,False,False,False,False,True
ZINC04453441,Cc1[nH]nc2c1[C@@]1(C[C@@H](C)[N@H+](C)C[C@@H]1C)C(C#N)=C(N)O2,0,0,True,False,False,False,False,False,True
ZINC45236151,C1=[NH+]C=C2C[C@H]1C[C@H]1Cc3scnc3C=C21,0,0,True,False,False,False,False,False,True
ZINC24056845,N#C[C@@H]1NC[C@@H]2CCCC[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC17002993,CC(=N/N=C(N)N)/C(C)=N/NC(=N)N,0,0,True,False,False,False,False,False,True
ZINC89219700,Nc1[nH]nc2cc(F)cnc12,0,0,True,False,False,False,False,False,True
ZINC48065306,OCC[N@H+](Cc1nnnn1C1CC1)C1CC1,0,0,True,False,False,False,False,False,True
ZINC01869675,CC(C)(C)OP(=O)(NN)OC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC21953065,Cc1cc(C)c2c(N)c([C@H](C)O)sc2[nH+]1,0,0,True,False,False,False,False,False,True
ZINC96189081,CN(C)C(=O)COC[C@@H]1CN(S(C)(=O)=O)Cc2ccnn2C1,0,0,True,False,False,False,False,False,True
ZINC95468005,Cc1cc(C(=O)O[C@@H](C)c2nc3cc(Br)cnc3[nH]2)cc(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC36075905,Cn1c(=O)[nH]c(=O)c2c1nc(/C=N/N)n2CCC#N,0,0,True,False,False,False,False,False,True
ZINC87689602,CC(C)c1nsc(N[C@H]2C[C@H]3CC[C@@H]2O3)n1,0,0,True,False,False,False,False,False,True
ZINC93688902,Cc1ccn2c(CN3CCN(c4[nH+]c(C)c(C)s4)CC3)cnc2c1,0,0,True,False,False,False,False,False,True
ZINC38349997,COC(C#N)OC,0,0,True,False,False,False,False,False,True
ZINC00247607,Cn1c(NN)cc(=O)n(C)c1=O,0,0,True,False,False,False,False,False,True
ZINC28047509,C=Cc1c(N)c(C#N)c2ccccn12,0,0,True,False,False,False,False,False,True
ZINC01709926,CO[C@@H]1C(C)(C)C1(Br)Br,0,0,True,False,False,False,False,False,True
ZINC03898322,CCCN(/N=N/c1nonc1N)c1nonc1N,0,0,True,False,False,False,False,False,True
ZINC77404300,CCC[C@@H](C)CS(=O)(=O)NC[C@](C)(O)CCC(C)C,0,0,True,False,False,False,False,False,True
ZINC88573239,CCOC(=O)CCCCC[N@H+]1CC[S@@](=O)C(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC19834563,CC(C)(C)c1nc(N=C(N)N)sc1Br,0,0,True,False,False,False,False,False,True
ZINC44551474,CSC(=S)O/N=C(\N)c1cc[nH+]cc1,0,0,True,False,False,False,False,False,True
ZINC95942835,C#CC[C@@H](OC(=O)CCc1c(C)[nH]c(=O)c(C#N)c1C)C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC00070502,CN1C(=S)SC(C)(C)[C@@H]1/[N+]([O-])=C/c1cccs1,0,0,True,False,False,False,False,False,True
ZINC04018090,CSC1=[N+](C)NC(C)(C)N1,0,0,True,False,False,False,False,False,True
ZINC89981487,C1CCCC(OCCN2CCCSCC2)CC1,0,0,True,False,False,False,False,False,True
ZINC32226703,CO[C@@H]1CC[C@@H]2[NH2+]CC[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC96900047,CC(C)[N+]1=C[C@@H](N)OC1,0,0,True,False,False,False,False,False,True
ZINC33783235,CN(C(=S)[S-])[C@]1(C)CCS(=O)(=O)C1,0,0,True,False,False,False,False,False,True
ZINC39049079,C#Cc1c(C#N)co[n+]1[O-],0,0,True,False,False,False,False,False,True
ZINC01721963,CO[C@@H](C)[C@H]1[C@H]([N+](C)(C)C)CS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC32196652,CC(C)(C)/N=C1/O[C@](C)(CCl)/C1=N\C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC20216330,N=C1S[C@H]2C[NH2+]CCC2=C1C(N)=O,0,0,True,False,False,False,False,False,True
ZINC89877160,NC(=O)[C@@H]1CCC[C@@H]1NC(=O)Nc1ccn(-c2ncccc2Cl)n1,0,0,True,False,False,False,False,False,True
ZINC19204891,C=CCO/N=C(\CCC)C1=C(NC)CC(C)(C)[C@H](C(=O)OC)C1=O,0,0,True,False,False,False,False,False,True
ZINC90198528,Cc1nn(C)cc1CNc1cnn(C(C)(C)C)c1,0,0,True,False,False,False,False,False,True
ZINC84309176,[NH3+]Cc1cnc2c(c1)OCO2,0,0,True,False,False,False,False,False,True
