mol_id,smiles,ester,phenyl,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC40449683,Oc1cccc2c1OC(F)(F)[C@@H](F)O2,0,0,True,False,False,False,False,False,True
ZINC04624958,CNc1nc(Cl)nc(Oc2ccc(O)nn2)n1,0,0,True,False,False,False,False,False,True
ZINC97104727,CCO[C@H]1C[C@@H](NC(=O)N(C)C[C@H]2C[C@@H]([O-])C2)C12CCCCC2,0,0,True,False,False,False,False,False,True
ZINC04555680,CCCC1=C/C(=C2/N[NH2+]C=C2c2ccc(C(=O)NN)o2)C([O-])=CC1=O,0,0,True,False,False,False,False,False,True
ZINC92194372,C#CCN(CC1=Cc2cc(Br)ccc2OC1)[C@@H]1CCS(=O)(=O)C1,0,0,True,False,False,False,False,False,True
ZINC06438305,Fc1ccc(/C=N/[NH+]=C2/Nc3cccc4cccc2c34)cc1,0,0,True,False,False,False,False,False,True
ZINC39111263,CC1=CC[C@@H](C(C)(C)OC(=S)[S-])CC1,0,0,True,False,False,False,False,False,True
ZINC95432071,CCOC[C@H](O)C[NH2+][C@@]1(CO)C[C@H](C)CC(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC95707500,N[C@H]1C=NC2=NC=C(C(F)(F)F)C2=C1,0,0,True,False,False,False,False,False,True
ZINC20790412,CC(C)O/C=C/[C@H](C)[C@]1(C#N)C(N)=C(C=O)[C@@H](C)C1(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC45919709,C=CC[NH+](CC=C)C[C@H]([O-])C[NH3+],0,0,True,False,False,False,False,False,True
ZINC90615707,CC(C)(C)C(=O)N[C@@]1(O)C=CC=[NH+]C1,0,0,True,False,False,False,False,False,True
ZINC65370620,C[NH+](C)Cc1csc([C@@H]2[NH2+]CCc3nc[nH]c32)c1,0,0,True,False,False,False,False,False,True
ZINC96054254,O=C1CO[C@@H]2C[N@@H+](Cc3ccsc3)C[C@H]2N1CC1CC1,0,0,True,False,False,False,False,False,True
ZINC96093546,O=C(c1cnn2cccnc12)N1CC[C@@]2(CCN2c2cncnc2)C1,0,0,True,False,False,False,False,False,True
ZINC98044930,CCCCC[C@@H](O)/C=C/[C@@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C/CCCCOC,0,0,True,False,False,False,False,False,True
ZINC67880030,CSc1ccc2cc(C[N@@H+]3CCC[C@@H]3c3ccccn3)c(=O)[nH]c2c1,0,0,True,False,False,False,False,False,True
ZINC39443755,N=C1C=CC2=N[C@H](c3ccccc3N)NC2=C1,0,0,True,False,False,False,False,False,True
ZINC63846696,[NH2+]=C1N[C@H]2N=NC=C2C(NCCC(F)(F)F)=[NH+]1,0,0,True,False,False,False,False,False,True
ZINC40266930,Clc1ccccc1-c1nnc2sc(-c3ccn[nH]3)nn12,0,0,True,False,False,False,False,False,True
ZINC19458219,C[C@H](c1cc([O-])n2nc(-c3cccc(Cl)c3)cc2n1)n1cc[nH+]c1,0,0,True,False,False,False,False,False,True
ZINC45028146,O=S1(=O)C=CC[C@H](Br)C=C1,0,0,True,False,False,False,False,False,True
ZINC71772721,CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC89071824,CC/[NH+]=C(/NCc1nc(C)c(C)s1)N1CC[C@H]([N+]2=CCCC2)C1,0,0,True,False,False,False,False,False,True
ZINC96060188,COC[C@@H]1CN(Cc2ccc(C)s2)Cc2[nH+]cn(C)c21,0,0,True,False,False,False,False,False,True
ZINC14783681,C/C(=N\NC(=O)Cn1cnc2ccccc21)c1cccc([N+](=O)[O-])c1,0,0,True,False,False,False,False,False,True
ZINC78932793,C#CC[C@H](C)NCc1csc(C(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC97599473,CC#CCn1c(=O)c(C#N)cn(CC)c1=O,0,0,True,False,False,False,False,False,True
ZINC02001448,NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,0,0,True,False,False,False,False,False,True
ZINC14011285,Cc1ccc(-n2c(C)cc(/C=C3\SC(=S)N=C3[O-])c2C)cc1,0,0,True,False,False,False,False,False,True
ZINC39089363,CC(C)O[C@@H]1C=C[C@@H](N)CO1,0,0,True,False,False,False,False,False,True
ZINC48496917,Cc1cc(I)ccc1NC(=O)C(=O)N[C@H](C)C(C)C,0,0,True,False,False,False,False,False,True
ZINC28872770,C[N+]1(CC#CCOC2=NOCC2)CCc2ccccc21,0,0,True,False,False,False,False,False,True
ZINC58416344,Cc1nn(C)c(N(C)C)c1C[NH2+]Cc1cccc(Cn2cncn2)c1,0,0,True,False,False,False,False,False,True
ZINC45069840,O=C1N[C@@H]2[C@@H]3C=C[C@@H]4[C@@H]([C@@H]4C=C3)[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC95743636,NC1=NC2=CC(Cl)=CCC2=[NH+]1,0,0,True,False,False,False,False,False,True
ZINC97108521,CCNC(NCC)=C(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC48480318,Cc1oc(C)c(/C([O-])=N/S(C)(=O)=O)c1C,0,0,True,False,False,False,False,False,True
ZINC62809734,FC(F)COC1C[NH2+]C1,0,0,True,False,False,False,False,False,True
ZINC13135546,C=CC#C[C@]1(O)C[C@@H](C)[N@H+](C)C[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC08651876,Cc1cc(S(=O)(=O)Nc2n[nH]c(=[NH2+])[nH]2)c(Cl)cc1Cl,0,0,True,False,False,False,False,False,True
ZINC19396980,COCc1nnc(N)o1,0,0,True,False,False,False,False,False,True
ZINC86396921,CCC[C@](C)(CO)NC(=O)N[C@H]1CCN(CC(F)(F)F)C1=O,0,0,True,False,False,False,False,False,True
ZINC87493010,CO[C@H](CO)c1ccc(O)c(O)c1,0,0,True,False,False,False,False,False,True
ZINC01763056,CC(C)(C)C1=CC(=O)[C@](Cl)(C(C)(C)C)[C@H](Cl)C1=O,0,0,True,False,False,False,False,False,True
ZINC28470054,[NH3+][C@H]1C=C[C@@H](O)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC70825894,C[C@H]1CCC[C@H]1[NH2+]C1CCN(C)CC1,0,0,True,False,False,False,False,False,True
ZINC26522628,Cc1ccc(N)c(-c2ccc(C#CC(C)(C)C)cc2)c1,0,0,True,False,False,False,False,False,True
ZINC65386761,C[C@H]([C@H]1C=c2ccccc2=[NH+]1)N(C)C(=O)C1=CNN2CC=[N+](C)[C@H]12,0,0,True,False,False,False,False,False,True
ZINC39048906,CC#C[C@@H]1CCCS1,0,0,True,False,False,False,False,False,True
ZINC97101731,FC(F)(F)[C@H]1CCCC[C@H]1[NH2+]Cc1nc(C2CC2)n[n-]1,0,0,True,False,False,False,False,False,True
ZINC01870598,Brc1ccccc1C[n+]1cccc2ccccc21,0,0,True,False,False,False,False,False,True
ZINC83294409,CC1(C)C/C(=C\OC[NH3+])c2sc(N)nc2C1,0,0,True,False,False,False,False,False,True
ZINC89195966,Nc1[nH]nc2cc(OC(F)F)ccc12,0,0,True,False,False,False,False,False,True
ZINC02091012,CCCCc1cc(=O)oc2cc(C)c3c(C)coc3c12,0,0,True,False,False,False,False,False,True
ZINC67673395,Cc1ccc2nc(CNC[C@]3([NH+](C)C)CCSC3)[nH]c2c1C,0,0,True,False,False,False,False,False,True
ZINC36456634,OC[C@]1([S-])C[C@@H]2[C@@H](O)CC[C@H](O)[C@H]2[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC89598013,O=C(NC(C1CC1)C1CC1)[C@H]1CSCN1C(=O)C1CCC1,0,0,True,False,False,False,False,False,True
ZINC95762416,C#C[C@H]1COCCO1,0,0,True,False,False,False,False,False,True
ZINC03322538,CC(C)(C)c1ccc(CN2c3cccc4cccc(c34)S2(=O)=O)cc1,0,0,True,False,False,False,False,False,True
ZINC20790838,C#CCN1C[C@@H](C)/C(=N/O)C[C@H]1C,0,0,True,False,False,False,False,False,True
ZINC97950844,N[C@@H]1N=NNN1,0,0,True,False,False,False,False,False,True
ZINC97232137,Fc1ccc(OC[C@@H]2CCCO2)c(N[C@@H]2CC[N@H+]3CCC[C@@H]3C2)c1,0,0,True,False,False,False,False,False,True
ZINC72429665,O=C(CCc1cc2n(n1)CCC[NH2+]C2)N1CC=C[C@@H]1CO,0,0,True,False,False,False,False,False,True
ZINC20988927,CCc1nnc(/N=C(\[O-])c2ccc(Br)s2)s1,0,0,True,False,False,False,False,False,True
ZINC39580975,[NH3+]CCCCSc1ncnc2[n-]cnc12,0,0,True,False,False,False,False,False,True
ZINC32196652,CC(C)(C)/N=C1/O[C@](C)(CCl)/C1=N\C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC19327229,C[C@H]1C[C@@H]2N[C@H](C)C[C@@H]3N[C@H](C)C[C@@H](N1)[N@@H+]23,0,0,True,False,False,False,False,False,True
ZINC04453443,C[N@@H+]1CC=C2[C@@H](C#N)C(=[NH2+])C(C#N)(C#N)[C@@H](c3ccccc3F)[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC39883370,C=CCSc1nnc(NC(=O)Cc2coc3ccc(Br)cc23)s1,0,0,True,False,False,False,False,False,True
ZINC01721963,CO[C@@H](C)[C@H]1[C@H]([N+](C)(C)C)CS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC04334692,Nn1cnc2sc3c(c2c1=[NH2+])CCC3,0,0,True,False,False,False,False,False,True
ZINC24624522,Nc1[nH+]ccc2c1C[NH2+]CC2,0,0,True,False,False,False,False,False,True
ZINC01674065,O=C(CCC[n+]1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC06668641,CC1(C)CC2(CC(C)(C)[NH2+]1)OC(=O)N(N)[C@@]2(C)O,0,0,True,False,False,False,False,False,True
ZINC38236956,C[C@@]1(O)[C@H]2O[C@@]3(O)O[C@@H]1[C@@H]1[C@@H](O)NC(=[NH2+])N[C@]1([C@@H]2O)[C@@H]3O,0,0,True,False,False,False,False,False,True
ZINC63783111,O=C(NC1=CC2=CC=N[C@@H]2C=C1)c1ccc(-n2cccc2)cc1,0,0,True,False,False,False,False,False,True
ZINC04350123,CC1(C)O[C@@H]2CC[C@@H]3[C@H](CC[C@H]2S1)C3(Br)Br,0,0,True,False,False,False,False,False,True
ZINC44143845,CS[C@]12CO[C@]3(OCCO)C[C@H]1C=C[C@@H]32,0,0,True,False,False,False,False,False,True
ZINC01732106,C#CCSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,0,True,False,False,False,False,False,True
ZINC45070051,COC(=O)N1N=N[C@]2(C)[C@]3(C)C(C)=C(C)[C@]3(C)[C@@]12C,0,0,True,False,False,False,False,False,True
ZINC88784043,O=C1[C@@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CCCNS(=O)(=O)CCCF,0,0,True,False,False,False,False,False,True
ZINC02270490,CC[NH+](CC)CCC#CC1(O)c2ccccc2-c2ccccc21,0,0,True,False,False,False,False,False,True
ZINC39061274,CC[C@H]1CO[C@H](C)N1C=O,0,0,True,False,False,False,False,False,True
ZINC02810854,COC1=C([C@@]2(O)CCCc3c2no[n+]3[O-])CCc2c1no[n+]2[O-],0,0,True,False,False,False,False,False,True
ZINC85265017,CC(C)CCO/N=C(/N)[C@@H](C)OCC(C)C,0,0,True,False,False,False,False,False,True
ZINC01495294,c1csc(-c2cnc(NCCc3c[nH]c4ccccc34)nc2)c1,0,0,True,False,False,False,False,False,True
ZINC89736409,CN(C)c1nc(CON=C2CCC3(CC2)OCCO3)ns1,0,0,True,False,False,False,False,False,True
ZINC95869786,CSC(=[NH2+])N(C#N)CCSCc1nc[nH]c1C,0,0,True,False,False,False,False,False,True
ZINC02784667,N#Cc1cnn2c1N[C@H](c1ccc(Br)cc1)C[C@@H]2C(F)F,0,0,True,False,False,False,False,False,True
ZINC39949866,COc1c([C@H]2C=CN=[NH+]2)c(O)c(OC)c2occc12,0,0,True,False,False,False,False,False,True
ZINC97035029,Cc1[nH+]n(CCO)c(N[C@H]2CCC[C@H](C3CC3)C2)c1C,0,0,True,False,False,False,False,False,True
ZINC83429736,Nc1ncnc2c1ncn2[C@H]1C=C[C@@H](CO[P@@](=O)([O-])OP=O)O1,0,0,True,False,False,False,False,False,True
ZINC98115794,O=C(NNC(=O)[C@@H]1C[C@@H]1c1ccc(OC(F)(F)F)cc1)c1ccc[nH]1,0,0,True,False,False,False,False,False,True
ZINC95524771,CCCOCCc1[nH]c2c([nH+]1)C(=O)NCC(C)(C)C2,0,0,True,False,False,False,False,False,True
ZINC96125858,O=C(C#CC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC39095336,CC[C@H]1NC(N)=[NH+][C@H](CC)N1,0,0,True,False,False,False,False,False,True
ZINC00289778,CNC(=S)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,0,0,True,False,False,False,False,False,True
ZINC95072047,Fc1cnc(S[C@@H]2CCC[NH2+]C2)nc1,0,0,True,False,False,False,False,False,True
ZINC77320632,Cc1nccn1-c1ccc(-c2ccnc3c2ccn3C)nn1,0,0,True,False,False,False,False,False,True
ZINC39126982,CN(C)c1ccc(/C=N/c2ccc(I)cc2)o1,0,0,True,False,False,False,False,False,True
ZINC39099631,CCOC1(OCC)Cc2c[n+]([O-])ccc21,0,0,True,False,False,False,False,False,True
ZINC40824740,Cc1cccnc1NC(=O)c1oc2c(c1C)/C(=N/NC(N)=[NH2+])CCC2,0,0,True,False,False,False,False,False,True
ZINC86864159,O[C@]1(Cl)C=CC(F)=CC1,0,0,True,False,False,False,False,False,True
ZINC49625208,NC(=O)[C@@H]1C(=[NH2+])N(O)c2cc([NH+]3CCCCCC3)c(F)cc2[N+]1=O,0,0,True,False,False,False,False,False,True
ZINC65452687,C[C@@H](Cn1cc[nH+]c1)NC(=O)NC[C@@H](O)C[NH+]1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC90467836,CN(C(=O)c1ccnnc1)C(C)(C)c1ccc2c(c1)OCO2,0,0,True,False,False,False,False,False,True
ZINC06068741,Cc1nc(F)c(CO[P@](=O)([O-])O)c(C=O)c1O,0,0,True,False,False,False,False,False,True
ZINC59171135,COc1cccc(/[NH+]=c2\oc3cc(O)ccc3cc2C(N)=S)c1,0,0,True,False,False,False,False,False,True
ZINC02562291,COC1=CCC2=C(C1)CC(OC)=CC2,0,0,True,False,False,False,False,False,True
ZINC02530907,C#C[C@@](F)(OC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC34546314,C#CC(=O)NC[C@H]1[NH2+][C@H](CO)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC39049644,CNCC#Cc1cncnc1,0,0,True,False,False,False,False,False,True
ZINC69571655,Cc1sc2nc([C@@H](C)[NH2+][C@H](C)[C@@H](C)n3cccn3)[nH]c(=O)c2c1C,0,0,True,False,False,False,False,False,True
ZINC73666997,CC(C)Nc1nc(NN)nc(NC(C)C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC16756651,S=C1[C@H]2CCC[C@H]2[NH+]=C2c3ccccc3CN12,0,0,True,False,False,False,False,False,True
ZINC03173483,CC1(C)[C@]2(C#N)C3([NH+]=C(N)[C@]12C#N)OCCO3,0,0,True,False,False,False,False,False,True
ZINC04592281,O=C1CC(c2cccc(Cl)c2)CC(=O)C1=CNc1cccc(Cl)c1,0,0,True,False,False,False,False,False,True
ZINC39083959,NC1=NC2=N[NH+]=C(N)[C@H]2N=C1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC59386138,CC1=COC=C(C)N1/[NH+]=C(\N)[S-],0,0,True,False,False,False,False,False,True
ZINC63884174,O=C1Nc2cc3c(cc2=[NH+]1)N=C(c1c(Cl)cncc1Cl)[NH+]=3,0,0,True,False,False,False,False,False,True
ZINC64003363,C[C@H](S[C@H]1NN=C(C2=NC=CC2)O1)c1nc(N)nc(N(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC95627229,O=C([O-])[C@@H]1CCc2[nH]nc(C3CC3)c2C1,0,0,True,False,False,False,False,False,True
ZINC96045836,C1CC(N2C[C@@H]3C[C@@H](c4nnc(C5CC5)o4)O[C@@H]3C2)CCO1,0,0,True,False,False,False,False,False,True
ZINC48990321,CC(C)=CC(=O)Nc1nc(C)c(-c2nnc([S-])n2C)s1,0,0,True,False,False,False,False,False,True
ZINC12328910,Cc1c(Cl)cc(C[N@@H+]2CCn3c(CO)nnc3C2)c(N)c1C,0,0,True,False,False,False,False,False,True
ZINC39223739,COC1=CC2=NC(C)=C(C)[C@H]2c2c(C)cc(C)nc21,0,0,True,False,False,False,False,False,True
ZINC93583445,Cc1c(CN(C)C[C@H](O)CN2CCOCC2)cc(C#N)n1C,0,0,True,False,False,False,False,False,True
ZINC40708459,CC1(C)C[C@H]2C[C@](C)(CN2c2ncnc(NC3CCCCC3)c2N)C1,0,0,True,False,False,False,False,False,True
ZINC65493174,C/C=C(\C)C[N@@H+](C)CCCC1=C(C)N=N[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC73842893,Cn1ccs/c1=N\C(=O)C[C@@H](NC(N)=O)c1cccs1,0,0,True,False,False,False,False,False,True
ZINC01902121,C[n+]1cc(C(=O)NCCC[N+]2(C)CCOCC2)ccc1/C=N/O,0,0,True,False,False,False,False,False,True
ZINC96186071,C=CCOC[C@@H]1CC[C@H]2[C@H](CCN2Cc2c(C)noc2C)O1,0,0,True,False,False,False,False,False,True
ZINC96328258,[N-]=[N+]=C1C=CC([N+](=O)[O-])=CC1,0,0,True,False,False,False,False,False,True
ZINC08553463,Nc1ccc2[nH+]c([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]c2c1,0,0,True,False,False,False,False,False,True
ZINC66113752,CC[NH2+]Cc1noc(-c2ccc(OCCOC)cc2)c1C,0,0,True,False,False,False,False,False,True
ZINC39139395,CCCC(=O)N/[NH+]=C(\N)C(N)=O,0,0,True,False,False,False,False,False,True
ZINC06473418,O/N=C1/CCc2ccc3c4c(ccc1c24)CC3,0,0,True,False,False,False,False,False,True
ZINC39077974,[NH3+]CCN(C=O)CCO,0,0,True,False,False,False,False,False,True
ZINC00480716,N#CC1(C#N)OC(C#N)(C#N)[C@@H]2SC=C[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC53376271,CC[N@H+](CCN[C@H](C)COC)C(C)C,0,0,True,False,False,False,False,False,True
ZINC01673812,N#Cc1c(F)c(F)c(NN)c(F)c1F,0,0,True,False,False,False,False,False,True
ZINC13582888,N#C/C(C(N)=O)=C1\Oc2c(cc(O)cc2-c2ccc(Cl)c(Cl)c2)S1,0,0,True,False,False,False,False,False,True
ZINC96151527,CCCc1nc(N2C[C@H]3C[N@@H+](C4CCOCC4)C[C@@]3(C(=O)[O-])C2)no1,0,0,True,False,False,False,False,False,True
ZINC89221069,C[NH2+]CC(=O)N1CCN(c2c[nH+]c3cc[nH]c3c2)CC1,0,0,True,False,False,False,False,False,True
ZINC77406120,O=S1(=O)C[C@@H]2[C@H](C1)NCCN2c1ccnc(N2C[C@@H]3C[NH2+]C[C@@H]3C2)n1,0,0,True,False,False,False,False,False,True
ZINC97231049,NS(=O)(=O)c1ccc(CC[NH2+][C@H]2[C@@H]3CCO[C@@H]3C23CCC3)cc1,0,0,True,False,False,False,False,False,True
ZINC32226703,CO[C@@H]1CC[C@@H]2[NH2+]CC[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC12505923,CCO/C=C/[C@@](O)(CN)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC19930063,Cn1c([C@H](N)c2ccncc2)[nH+]c2ccccc21,0,0,True,False,False,False,False,False,True
ZINC78943591,O=[S@](CCSc1cccc[n+]1[O-])c1cc(Cl)ccc1Cl,0,0,True,False,False,False,False,False,True
ZINC97017207,CCS[C@@H]1CC[C@@]1(O)C[NH2+][C@@H]1CCc2c(F)cc(Br)cc21,0,0,True,False,False,False,False,False,True
ZINC12505157,N#CCc1ccc(-n2cccn2)cc1,0,0,True,False,False,False,False,False,True
ZINC96231502,CC(C)C[C@@H]1SCC(=O)Nc2c1c(O)nn2[C@H]1CCOC(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC85326791,CSC[C@H](C)[NH2+]Cc1ccc([S@@](C)=O)cc1,0,0,True,False,False,False,False,False,True
ZINC23672564,C1=COc2ncccc2N=C1,0,0,True,False,False,False,False,False,True
ZINC86012836,BrC1=CN2N=CN[C@@H]2C=C1,0,0,True,False,False,False,False,False,True
ZINC95348350,COCOc1cnc(Cl)cc1/C=C/N(C)C,0,0,True,False,False,False,False,False,True
ZINC97159558,Cc1ccc(-c2n[nH]cc2C[NH2+]CCCN2CCCC2=O)o1,0,0,True,False,False,False,False,False,True
ZINC71790244,Nc1cc(Br)cc(OC(F)(F)F)c1N,0,0,True,False,False,False,False,False,True
ZINC01845374,CCCC(CCC)(CCC)[NH2+]C(C)C,0,0,True,False,False,False,False,False,True
ZINC12366703,Cc1ccc(/C(C#N)=C2/C=C/C(=N/O)C(Cl)=C2Cl)cc1,0,0,True,False,False,False,False,False,True
ZINC20598897,CC(C)[N@H+]1CCN(Cc2ccc(C#CCCO)cc2)C[C@@H]1CCO,0,0,True,False,False,False,False,False,True
ZINC20070252,CCN1C=CC=C/C1=C\c1c2ccccc2c2ccc(C)cc2[n+]1C,0,0,True,False,False,False,False,False,True
ZINC26506842,Brc1ccc(Br)c2[nH]nnc12,0,0,True,False,False,False,False,False,True
ZINC02538167,Cc1c(-c2cc(C(F)F)nc(S)n2)cnn1C,0,0,True,False,False,False,False,False,True
ZINC04842710,CCC(=O)c1ccccc1OCCOCC[N@@H+]1C[C@H](C)O[C@H](C)C1,0,0,True,False,False,False,False,False,True
ZINC16956416,Cc1cc(C)c(N2C(=O)[C@@H](/C=[NH+]/CC[NH+](C)C)C(=O)N=C2S)c(C)c1,0,0,True,False,False,False,False,False,True
ZINC75253792,Nc1[nH+]c(Nc2ccc(Cl)c(C(F)(F)F)c2)n(O)c1[O-],0,0,True,False,False,False,False,False,True
ZINC98210098,C[C@@H]1OCC[C@@]12C[NH2+]CCO2,0,0,True,False,False,False,False,False,True
ZINC95751841,C[NH2+]CC1=CN=C2C=CC(C)=C[C@H]12,0,0,True,False,False,False,False,False,True
ZINC03047998,C#CCOCO[C@@H](C#N)C(C)(C)Cl,0,0,True,False,False,False,False,False,True
ZINC34049630,C#C[C@@]1(F)CN2CCC1CC2,0,0,True,False,False,False,False,False,True
ZINC01529186,CC1=C(C)C(=O)C(CCCCC#CCCCC#CCO)=C(C)C1=O,0,0,True,False,False,False,False,False,True
ZINC39272622,CC(C)NC(=O)CCSC1=NC(Cl)=N[C@@H]2N=CN=C12,0,0,True,False,False,False,False,False,True
ZINC09087149,C=C(C)CSc1nnc(-c2cc(C)n[nH]2)n1N,0,0,True,False,False,False,False,False,True
ZINC90198528,Cc1nn(C)cc1CNc1cnn(C(C)(C)C)c1,0,0,True,False,False,False,False,False,True
ZINC71783159,Nc1c(-c2nnn[n-]2)cnc2ccc(Cl)c[n+]12,0,0,True,False,False,False,False,False,True
ZINC84286857,Cc1nsc(N2C[C@H](C)O[C@H](C)C2)n1,0,0,True,False,False,False,False,False,True
ZINC40647861,O=[N+]([O-])c1c(Nc2nccs2)ncnc1Oc1ccc(Br)cc1,0,0,True,False,False,False,False,False,True
ZINC97095014,Cn1nccc1CCN[C@@H](c1ccc(Cl)cc1)[C@@H]1C[N@H+](C)CCO1,0,0,True,False,False,False,False,False,True
ZINC06359856,CCCC[C@@]1(CC)C(=N)NC([O-])=NC1=O,0,0,True,False,False,False,False,False,True
ZINC39038306,CC(=O)n1sc(N)[nH+]c1=O,0,0,True,False,False,False,False,False,True
ZINC03106318,CC(C)(C)C#C[C@@]12CCCCCCCCCC[C@H]1O2,0,0,True,False,False,False,False,False,True
ZINC18057764,CN1CCc2c(c(NCCO)[nH]c3n[nH]c(=[NH2+])c2-3)C1,0,0,True,False,False,False,False,False,True
ZINC39064602,C[C@@H]1[NH2+][C@H](C(N)=O)CS1,0,0,True,False,False,False,False,False,True
ZINC91536472,CC1(C)CN(c2cc3nncn3c(N)n2)C[C@@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC39081059,COC[C@H]1C[N@@H+]1CC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC40546314,CC1=C[C@]2(Nc3cc(C)c(C)c(Br)c3O2)C(C(N)=O)=C(N)O1,0,0,True,False,False,False,False,False,True
ZINC39860724,O=C1S/C(=C\c2cccc(O)c2)C(=O)N1c1cccc(C(F)(F)F)c1,0,0,True,False,False,False,False,False,True
ZINC69445478,CN(Cc1nnsc1Cl)[C@@H](c1cccc(F)c1)c1ccccn1,0,0,True,False,False,False,False,False,True
ZINC04364823,C=CCNC(=S)NNC(=O)CNC(=O)OC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC77438129,Cc1ccc(-c2[nH+]ccn2[C@H]2CC[C@@H]([NH3+])CC2)c(C)c1F,0,0,True,False,False,False,False,False,True
ZINC96347839,O=c1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1F,0,0,True,False,False,False,False,False,True
ZINC01832482,Fc1ccc(C2=C[C@@H](c3ccc(F)cc3)N3NN=NC3=[NH+]2)cc1,0,0,True,False,False,False,False,False,True
ZINC20414130,CCNC1=C2C(=N[NH+]=C2N)N(CC)C(=[NH2+])C1,0,0,True,False,False,False,False,False,True
ZINC35199991,O=P([O-])([O-])O[C@@H]1[C@H](O)[C@H](F)[C@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC44559591,N/C(=C\[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O)[C@H](O)COS(=O)(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC77257695,C=C1CC[C@H]2C(C)(C)C[C@@H](O)C[C@]2(C)[C@H]1CC[C@H](C)CC(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC35618621,CO/N=C1\C[C@@H](C)Cc2nnc(-c3ccc(Br)cc3)cc21,0,0,True,False,False,False,False,False,True
ZINC84667925,C[C@H](Sc1ncc(C#N)c(N)n1)c1ncc(C(C)(C)C)o1,0,0,True,False,False,False,False,False,True
ZINC34741856,CON1OCCON1OC,0,0,True,False,False,False,False,False,True
ZINC39077549,O=C([O-])[C@]12CC[N@H+]1CC2,0,0,True,False,False,False,False,False,True
ZINC55167263,O=S(=O)(CCO)CC[C@H](O)S(=O)(=O)CCO,0,0,True,False,False,False,False,False,True
ZINC39123396,Cc1cc2c(s1)CNC[C@H]2O,0,0,True,False,False,False,False,False,True
ZINC20865228,c1ccc2c(c1)CCN2c1nc2ccccc2n2nnnc12,0,0,True,False,False,False,False,False,True
ZINC06553948,Cn1nc(N)c(N/N=C2/N=C[NH+]=C2C(=N)[O-])c1N,0,0,True,False,False,False,False,False,True
ZINC78453567,CC(=O)N1CCc2cc(C(=O)N3CCNC(=O)[C@H]3C(C)C)ccc21,0,0,True,False,False,False,False,False,True
ZINC49474439,CN(C)CCC[N@H+]1CC[C@H](CO)C1,0,0,True,False,False,False,False,False,True
ZINC89067867,CC/[NH+]=C(/NCCCOCC1CCOCC1)N[C@@H]1CCC[C@@H](SC)C1,0,0,True,False,False,False,False,False,True
ZINC71774640,Nc1[nH+]c2c(s1)[C@@H]([C@@H]1CCOC1)[NH2+]CC2,0,0,True,False,False,False,False,False,True
ZINC97095743,COCCC1(CN2C[C@@H](C[NH3+])C[C@H]2C)CCC1,0,0,True,False,False,False,False,False,True
ZINC95413680,CN(C)C(=O)CCC[S@@](=O)Cc1csc(Br)c1,0,0,True,False,False,False,False,False,True
