mol_id,smiles,ester,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC22172247,O=[N+]([O-])C1=C(O)N[C@]2(O)C[C@H]1[C@H]1CO[C@@H]2O1,0,0,True,False,False,False,False,False,True
ZINC27644266,C[C@H](O)C(=O)C1=N[C@H]2C(=O)N=C(N)N=C2[N-]C1,0,0,True,False,False,False,False,False,True
ZINC15274179,CC#CC#C/C=C1\C=C[C@@]2(CCCCO2)O1,0,0,True,False,False,False,False,False,True
ZINC96045157,c1cc(N2Cc3[nH+]cn(CC4CC4)c3[C@@H](COCC3CC3)C2)ncn1,0,0,True,False,False,False,False,False,True
ZINC90400928,CSCC[C@H](N[C@H](C)c1cnc(C)s1)c1nnc2ccccn12,0,0,True,False,False,False,False,False,True
ZINC65337488,[O-][n+]1cc(F)cc(Cl)c1,0,0,True,False,False,False,False,False,True
ZINC00984351,Nc1cnc(=O)[nH]c1-c1ccoc1,0,0,True,False,False,False,False,False,True
ZINC89223074,CC#C[C@H]1[NH+]=Nc2[nH+]c(N)nc(N)c21,0,0,True,False,False,False,False,False,True
ZINC17108050,C/C([NH2+]N)=C1/N=NC(C)(C)NN1,0,0,True,False,False,False,False,False,True
ZINC90198528,Cc1nn(C)cc1CNc1cnn(C(C)(C)C)c1,0,0,True,False,False,False,False,False,True
ZINC68873025,N#CCCCCS(=O)(=O)N1CCN(Cc2ccc(Cl)s2)CC1,0,0,True,False,False,False,False,False,True
ZINC95868171,Nc1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H]([NH3+])[C@H]3SC2)n1CCO,0,0,True,False,False,False,False,False,True
ZINC20285765,N[NH2+]Cc1nccn1C(F)F,0,0,True,False,False,False,False,False,True
ZINC73008528,C[NH+](C)C1(CNCc2ccsc2)CCOCC1,0,0,True,False,False,False,False,False,True
ZINC72188022,FC(F)(F)c1ccc(Br)o1,0,0,True,False,False,False,False,False,True
ZINC95971862,COCCn1c(C)cc(C(=O)Cn2cc(Br)cc([N+](=O)[O-])c2=O)c1C,0,0,True,False,False,False,False,False,True
ZINC05275725,C=CCO[C@@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@H]32)C1,0,0,True,False,False,False,False,False,True
ZINC32196652,CC(C)(C)/N=C1/O[C@](C)(CCl)/C1=N\C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC39094842,N#C[C@H]1[NH2+]C[C@@H]2CC[C@H]12,0,0,True,False,False,False,False,False,True
ZINC00492474,CN1C(=O)N(C)[C@@H]2[C@@H]1NNC(=O)N2C,0,0,True,False,False,False,False,False,True
ZINC83294621,C[C@@]1(I)O[C@H](C[N+](C)(C)C)CS1,0,0,True,False,False,False,False,False,True
ZINC95923805,C[C@@H]1OC(=N)CC1=S,0,0,True,False,False,False,False,False,True
ZINC43763169,C=C[C@@H](C)[C@H](OCOC)[C@H]1O[C@H]1[C@H](O)CO[C@@H]1CCCCO1,0,0,True,False,False,False,False,False,True
ZINC39111965,O[C@@H]1C[C@@H]2C[C@@H](O)C(F)(F)[C@H]2O1,0,0,True,False,False,False,False,False,True
ZINC40801510,Nc1c(NCCCn2cc[nH+]c2)ncnc1Nc1cccnc1Cl,0,0,True,False,False,False,False,False,True
ZINC77411191,CC[C@@H](C)/[NH+]=C(/N)SCCCOCC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC95748751,COC1=C[C@H]2N=NC(C=O)=C2C=C1,0,0,True,False,False,False,False,False,True
ZINC01530228,O=C1C=c2cc[nH]c2=CC1=O,0,0,True,False,False,False,False,False,True
ZINC31392733,[NH3+]/C(=C\[O-])[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],0,0,True,False,False,False,False,False,True
ZINC22145669,COC1(OC)N=C(N)[C@@]2(C#N)[C@@H](C)[C@@]12C#N,0,0,True,False,False,False,False,False,True
ZINC96346923,CC(/C=N/N(C(N)=[NH2+])C1CCCC1)=N\N(C(N)=[NH2+])C1CCCC1,0,0,True,False,False,False,False,False,True
ZINC65129060,CCN(CC)S(=O)(=O)c1cc(-c2ccc(=O)n(CC)n2)cs1,0,0,True,False,False,False,False,False,True
ZINC00089936,CC1(C)OC(=O)N(c2cccc[nH+]2)[C@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC52634793,Nc1ccc(N2C[C@H]3C[C@@H]2C[NH2+]3)c[nH+]1,0,0,True,False,False,False,False,False,True
ZINC20254868,C1CCC(=[N+]2CCOCC2)C1,0,0,True,False,False,False,False,False,True
ZINC96082618,Cn1c[nH+]cc1CN1CCO[C@@H]2[C@H](Cn3cccc3)CC[C@H]21,0,0,True,False,False,False,False,False,True
ZINC19901192,C[C@@H]([NH2+][C@H]1CCSC1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,0,0,True,False,False,False,False,False,True
ZINC65393967,O=C1C[C@@H](c2cc(C#CCO)cs2)c2c([nH+]c3ccccn23)CN1,0,0,True,False,False,False,False,False,True
ZINC39442026,CCC(CC)[C@@H]1N=NC2=C1CN(/C([O-])=C/C1=N[C@@H]3SCC=[N+]3C1)CC2,0,0,True,False,False,False,False,False,True
ZINC33517158,CC1(C)O[C@@](CC#N)(Sc2ncccn2)C(C)(C)S/C1=C/C#N,0,0,True,False,False,False,False,False,True
ZINC67784470,CC(C)CC[C@@]1(C2CC[NH2+]CC2)NC(=O)NC1=O,0,0,True,False,False,False,False,False,True
ZINC19637571,CCN1CC[NH+]([C@H]2CC[C@@H](C(C)(C)C)CC2)CC1,0,0,True,False,False,False,False,False,True
ZINC95456972,O[C@H]1CCCC[C@H]1Nc1c[nH+]cc2ncnn12,0,0,True,False,False,False,False,False,True
ZINC04071820,Cc1nc(N)c(C[n+]2csc(CCO)c2C)c[n+]1C,0,0,True,False,False,False,False,False,True
ZINC75053609,CCC(=O)N1CCN(C(=O)C(CC)CC)CC1,0,0,True,False,False,False,False,False,True
ZINC20607469,Cc1cc(C(F)F)nc2sc3c4nc(NC5CC5)sc4c([O-])nc3c12,0,0,True,False,False,False,False,False,True
ZINC39089427,CCO[C@H]1CO[C@H](CC)OC1,0,0,True,False,False,False,False,False,True
ZINC70958654,Cc1cc[nH+]cc1NCc1[nH]cc[nH+]1,0,0,True,False,False,False,False,False,True
ZINC95830785,Fc1cc(Br)cn2c(Br)cnc12,0,0,True,False,False,False,False,False,True
ZINC01721963,CO[C@@H](C)[C@H]1[C@H]([N+](C)(C)C)CS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC06265815,C[NH+](C)CC/[NH+]=C/[C@@H]1C(=O)N=C(O)N=C1O,0,0,True,False,False,False,False,False,True
ZINC36056723,C[C@]12CN3CC[N@H+](C[C@H](C3)[C@]1(O)C[NH3+])C2,0,0,True,False,False,False,False,False,True
ZINC39062075,C#C[C@H](O)c1cc(C=O)on1,0,0,True,False,False,False,False,False,True
ZINC75124736,Cc1cc(C)c(CNC(=O)N[C@H](C)c2cc(C)oc2C)c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC91692322,C[NH2+]CC#CCCO,0,0,True,False,False,False,False,False,True
ZINC39123396,Cc1cc2c(s1)CNC[C@H]2O,0,0,True,False,False,False,False,False,True
ZINC34456083,CS(=O)(=O)O[C@H]1CCO[C@@]2(CCOC2)C1,0,0,True,False,False,False,False,False,True
ZINC39126750,CCN(C)c1oc2c(oc[n+]2[O-])c1N,0,0,True,False,False,False,False,False,True
ZINC95918013,FC(F)(F)SCCBr,0,0,True,False,False,False,False,False,True
ZINC17002823,CCC(=N\N=C(N)N)/C(C)=N/NC(=N)N,0,0,True,False,False,False,False,False,True
ZINC72976992,CCOC[C@@H]1CCC[N@H+](CC(=O)c2[nH]c(C)c(C(C)=O)c2CC)C1,0,0,True,False,False,False,False,False,True
ZINC97252944,C[C@@H]1COCCN1C(=O)c1cc(Cl)c(Cl)[nH]1,0,0,True,False,False,False,False,False,True
ZINC77282770,C#CCN(CCOC1CCCCCC1)[C@H]1CCS(=O)(=O)C1,0,0,True,False,False,False,False,False,True
ZINC83330893,CCCC/C=C/[C@]1(C(N)=O)C(CC)=C([N+](=O)[O-])C=N/C1=N\O,0,0,True,False,False,False,False,False,True
ZINC43526478,C#C[C@H]1C[N@H+]2CC[C@@H]1C[C@@H]2CNC(=S)NCc1ccco1,0,0,True,False,False,False,False,False,True
ZINC67559460,CC#CCN1CC=C(c2cnn(CCCC)c2)CC1,0,0,True,False,False,False,False,False,True
ZINC96334506,CC1=CC[C@]23C[C@H]1[C@](C)(CO)[C@@H]2CC[C@H]3C,0,0,True,False,False,False,False,False,True
ZINC00100097,CC[N@@H+]1CC[C@@]2(CC[NH2+]C2)C1,0,0,True,False,False,False,False,False,True
ZINC95707500,N[C@H]1C=NC2=NC=C(C(F)(F)F)C2=C1,0,0,True,False,False,False,False,False,True
ZINC96347053,C=C(C)C#CC1=C[C@H](O)[C@H]2O[C@H]2C1=O,0,0,True,False,False,False,False,False,True
ZINC98179025,C#CCCCc1ncc(Cl)cn1,0,0,True,False,False,False,False,False,True
ZINC96328258,[N-]=[N+]=C1C=CC([N+](=O)[O-])=CC1,0,0,True,False,False,False,False,False,True
ZINC89913629,C[C@H](c1nc(C2CC2)no1)[N@@H+]1C[C@@H]2CCCN(c3nnnn3C)[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC39054098,C[C@H]1CC[C@@H](C)CN1S(N)(=O)=O,0,0,True,False,False,False,False,False,True
ZINC20404874,C[NH+](C)/C=C(\C#N)[C@@](O)(NN)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC96132378,FC(F)(F)Cn1nc(CC2CC2)nc1-c1cn2cccnc2n1,0,0,True,False,False,False,False,False,True
ZINC32929439,CC(=O)c1cc2c(N)c(C(=O)c3ccc[nH]3)sc2nc1C,0,0,True,False,False,False,False,False,True
ZINC65370620,C[NH+](C)Cc1csc([C@@H]2[NH2+]CCc3nc[nH]c32)c1,0,0,True,False,False,False,False,False,True
ZINC63882673,CCC[C@H](C)[C@@H]1N=C2C=NN([C@@H](C)C(C)C)[C@@H]2N1,0,0,True,False,False,False,False,False,True
ZINC22066663,C=CC[N@H+]1Cc2sc(N)nc2CCN1,0,0,True,False,False,False,False,False,True
ZINC34741856,CON1OCCON1OC,0,0,True,False,False,False,False,False,True
ZINC73126342,CCCCN(C)/C(NCC[C@](O)(c1nccn1C)C(F)(F)F)=[NH+]/CC,0,0,True,False,False,False,False,False,True
ZINC71257615,Cc1nc2nc([C@H]3COC(C)(C)O3)[nH]c2cc1Br,0,0,True,False,False,False,False,False,True
ZINC23672483,C1=NNC=Nc2cccnc21,0,0,True,False,False,False,False,False,True
ZINC95987742,CCC1(CC)[C@@H]([NH2+]Cc2nnc3n2CCCCC3)C[C@H]1OC,0,0,True,False,False,False,False,False,True
ZINC96069247,COCC[N@@H+]1CCN(CCn2cccn2)c2[nH+]c(C)ccc2C1,0,0,True,False,False,False,False,False,True
ZINC69062225,CCC[N@@H+](C)Cn1nc(CCC(N)=O)n(C[C@H]2CCCO2)c1=S,0,0,True,False,False,False,False,False,True
ZINC05889425,O=C(Nc1nccs1)c1cc(C2=CC=C[C@@H]([N+](=O)[O-])C=C2)[nH]c(=S)n1,0,0,True,False,False,False,False,False,True
ZINC95524771,CCCOCCc1[nH]c2c([nH+]1)C(=O)NCC(C)(C)C2,0,0,True,False,False,False,False,False,True
ZINC41105018,O=C1CS[C@H]2CCc3c2n1c(=O)n(C1CCCCC1)c3=O,0,0,True,False,False,False,False,False,True
ZINC01687202,C[NH+](C)C(C)(C)CC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC20227836,COCc1nc2ncc3c(=O)n(N)ccc3n2n1,0,0,True,False,False,False,False,False,True
ZINC49952257,CNC(/C=[N+](\[O-])O)=[NH+]\N,0,0,True,False,False,False,False,False,True
ZINC02530844,CCC[C@](F)(Cl)C(F)(F)Cl,0,0,True,False,False,False,False,False,True
ZINC39055827,O=C(Cl)[C@H]1CC[C@H](C(F)(F)F)CC1,0,0,True,False,False,False,False,False,True
ZINC19331517,CCC[C@]12CN3C[C@](C)(CN(C1)[C@@]31CCOC(C)(C)C1)[C@@H]2O,0,0,True,False,False,False,False,False,True
ZINC18057764,CN1CCc2c(c(NCCO)[nH]c3n[nH]c(=[NH2+])c2-3)C1,0,0,True,False,False,False,False,False,True
ZINC03159952,O=C(NCCO)C(F)(F)C(F)(F)/C([O-])=N/CCO,0,0,True,False,False,False,False,False,True
ZINC97413217,Nc1nc(N2CCN(C(=O)c3cnon3)C[C@@H](O)C2)c2c([nH+]1)CCC2,0,0,True,False,False,False,False,False,True
ZINC37314999,Cc1cc([C@H](C)[NH2+]Cc2ccc(CSC(F)F)o2)c(C)s1,0,0,True,False,False,False,False,False,True
ZINC39342192,CC1=C(S[C@@H]2NN[C@H](C(F)(F)F)N2C)[C@@H](C)N=N1,0,0,True,False,False,False,False,False,True
ZINC37252906,C[C@H]1CCC[C@@H]([NH2+]Cc2cc(Br)cs2)C1,0,0,True,False,False,False,False,False,True
ZINC82107265,C[C@]1(Cn2ccnc2-c2ccc(-c3ccn[nH]3)o2)CCCO1,0,0,True,False,False,False,False,False,True
ZINC36644247,O=C([O-])[C@@H](O)[C@@H]1O[C@@H](n2cc(I)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC00132248,CC(=O)/C(Sc1ncnc2sc3c(c12)CC[C@@H](C)C3)=C(/C)[O-],0,0,True,False,False,False,False,False,True
ZINC05583165,Br[C@H]1CCCCC[C@@H]1[n+]1ccccc1,0,0,True,False,False,False,False,False,True
ZINC19911450,CN(C)Cc1ccc([O-])c(CN(C)C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC39081588,C#CC#C/C=C\N1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC72266298,CC#CO[C@@H]1CC2CCN1CC2,0,0,True,False,False,False,False,False,True
ZINC13130572,CCOC1=C/C(=C/Nn2nnnc2N)C=CC1=O,0,0,True,False,False,False,False,False,True
ZINC39049644,CNCC#Cc1cncnc1,0,0,True,False,False,False,False,False,True
ZINC83253281,C=CCN(C(=O)OC(C)(C)C)[C@@](C#CC)(C(=O)[O-])C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC04844175,CNC(=O)O/N=C(\C(C)=O)[C@@H]1[C@H](CC#N)C1(C)C,0,0,True,False,False,False,False,False,True
ZINC71783159,Nc1c(-c2nnn[n-]2)cnc2ccc(Cl)c[n+]12,0,0,True,False,False,False,False,False,True
ZINC95931642,N/N=C\SCCS(=O)(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC20988927,CCc1nnc(/N=C(\[O-])c2ccc(Br)s2)s1,0,0,True,False,False,False,False,False,True
ZINC05082184,COC1(OC)CCC2=C(C)C(=O)CC[C@@]2(CO)C1,0,0,True,False,False,False,False,False,True
ZINC95117571,C#CCC(C#N)(C#N)c1nc(C(C)C)c2c(c1C#N)CCCC2,0,0,True,False,False,False,False,False,True
ZINC44143845,CS[C@]12CO[C@]3(OCCO)C[C@H]1C=C[C@@H]32,0,0,True,False,False,False,False,False,True
ZINC67688660,CC(C)c1cc(N2Cc3cnn(CCO)c3C2)nc(C(F)(F)F)n1,0,0,True,False,False,False,False,False,True
ZINC26892144,O=C1c2nccnc2[C@H](O)N1[C@H]1CC[C@@H](Cl)CN1,0,0,True,False,False,False,False,False,True
ZINC06635927,CCCC[NH2+]CCC1=NC[C@@H](C)[C@H](CCCC)O1,0,0,True,False,False,False,False,False,True
ZINC19426297,CN(C)c1cc(C(=[NH2+])NO)ccn1,0,0,True,False,False,False,False,False,True
ZINC66089446,Cc1nc(Cl)c2c(c1C)C(N)=NC2=N,0,0,True,False,False,False,False,False,True
ZINC88572914,C[C@@H](c1nc(N)nc(N(C)C)n1)N1CC[S@@](=O)C(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC33355101,O/C(=N\c1nc[nH]n1)[C@](F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC39103152,C=C1C=CC[C@H](O)[C@H]1C(C)C,0,0,True,False,False,False,False,False,True
ZINC96330722,O=C([O-])[C@@H]1[NH2+]C[C@H]2C(O)=NO[C@H]21,0,0,True,False,False,False,False,False,True
ZINC88784043,O=C1[C@@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CCCNS(=O)(=O)CCCF,0,0,True,False,False,False,False,False,True
ZINC39485296,Cc1cnn(-c2cc([C@@H]3C=CN=[NH+]3)ncn2)c1,0,0,True,False,False,False,False,False,True
ZINC45919719,C=CC[NH+](CC=C)C[C@@H](O)CN1CC[NH2+]CC1,0,0,True,False,False,False,False,False,True
ZINC78893226,CCCc1n[nH]c([C@H]2CN(Cc3nnsc3Cl)CCO2)n1,0,0,True,False,False,False,False,False,True
ZINC65515032,OC[C@@H](O)C[N@H+]1CCC[C@@H]2CCCC[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC67340652,NNC(=O)C[C@H](O)CCl,0,0,True,False,False,False,False,False,True
ZINC85483683,NS(=O)(=O)C1=CC[C@@H](/C=C\C(=O)[O-])C=C1,0,0,True,False,False,False,False,False,True
ZINC95766700,NCc1cc(N)cc(N)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC01273173,N#C/C(=N\[O-])c1ncon1,0,0,True,False,False,False,False,False,True
ZINC05384820,C/C=C(\CC)[C@H](C#N)C(C)=[NH2+],0,0,True,False,False,False,False,False,True
ZINC59100952,Cc1cc2cccccc-2c1F,0,0,True,False,False,False,False,False,True
ZINC95751841,C[NH2+]CC1=CN=C2C=CC(C)=C[C@H]12,0,0,True,False,False,False,False,False,True
ZINC39038312,OC[C@@H]1C[C@]12C[C@]21CC1(F)F,0,0,True,False,False,False,False,False,True
ZINC40219046,[NH3+]CCNCC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC05379420,CC(C)(C#CC[C@@H]1C[C@@H]2C=C[C@H]1C2)OC[C@@H]1CO1,0,0,True,False,False,False,False,False,True
ZINC05009649,O=C1/C(=N\[O-])CC2(C/C1=N\O)OCCO2,0,0,True,False,False,False,False,False,True
ZINC73666997,CC(C)Nc1nc(NN)nc(NC(C)C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC63818085,CC(=O)N(CC(C)C)[C@H]1N=C(C)[C@@H](C(=O)Nc2nc(C)c(C)s2)S1,0,0,True,False,False,False,False,False,True
ZINC72301905,CC(C)(CCCN/C(N)=[NH+]/C1CC1)C1OCCO1,0,0,True,False,False,False,False,False,True
ZINC65381853,O=C([C@H]1C=c2sccc2=N1)N1CCC[C@@H]([C@@H]2NN=C3C=CC=CN32)C1,0,0,True,False,False,False,False,False,True
ZINC88603096,CC(C)C[C@H](CCO)CNC(=O)N[C@@](C)(CO)C1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC43762243,C=C[C@](C)(C[C@@H](O)[C@]1(C)C2=C(CCC2=O)CC[C@@H]1C)C1SCCS1,0,0,True,False,False,False,False,False,True
ZINC54293785,C/C(=N/N=c1/cn[nH]c([O-])c1Cl)c1csc(N)n1,0,0,True,False,False,False,False,False,True
ZINC38145682,C#CCO/N=C1/C[N@H+]2CC[C@@H]1C2,0,0,True,False,False,False,False,False,True
ZINC02315309,N#CCSc1nsc2sc(C#N)c(N)c12,0,0,True,False,False,False,False,False,True
ZINC06320417,CC1=NC2=NN=C3C(=O)CC(C)(C)C=C3N2[N-]1,0,0,True,False,False,False,False,False,True
ZINC65258696,O=C1NCCCn2cc(S(=O)(=O)N3CCCC3)cc21,0,0,True,False,False,False,False,False,True
ZINC01736952,O=[P@]1(NC2CCCC2)OCC2(CO[P@](=O)(NC3CCCC3)OC2)CO1,0,0,True,False,False,False,False,False,True
ZINC05282873,NC1=[NH+][C@@H]2CCCC[C@H]2C([NH3+])=C1,0,0,True,False,False,False,False,False,True
ZINC36393676,N#C[C@H]1C(=O)C[n+]2ccccc21,0,0,True,False,False,False,False,False,True
ZINC39048877,C#C[C@H]1O[C@@H]1CCCO,0,0,True,False,False,False,False,False,True
ZINC39049079,C#Cc1c(C#N)co[n+]1[O-],0,0,True,False,False,False,False,False,True
ZINC89210699,N#CCc1cnc2cncn2c1,0,0,True,False,False,False,False,False,True
ZINC20199900,N#CCC[NH2+]C[C@@H]1CCOC1,0,0,True,False,False,False,False,False,True
ZINC38362918,C#CN1C(=O)OC[C@@H]1C(C)C,0,0,True,False,False,False,False,False,True
ZINC00338279,CCCC1=C(O)C(=O)C=C([O-])C1=O,0,0,True,False,False,False,False,False,True
ZINC01482771,O=C([O-])c1ncn2c(=O)n(CCCl)nnc12,0,0,True,False,False,False,False,False,True
ZINC09306445,C=CCN1C(=S)NC([O-])=C2C1=NC(=O)[C@]2(O)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC95982514,COC(C)(C)c1noc(-c2ccn3cc[nH+]c3c2)n1,0,0,True,False,False,False,False,False,True
ZINC32945412,CSC1=[NH+]SC2=NC(=O)/C(=C\c3ccc([N+](=O)[O-])o3)C(=[NH2+])N21,0,0,True,False,False,False,False,False,True
ZINC39078751,O=C1CC[N@@H+]2CCC[C@H]2N1,0,0,True,False,False,False,False,False,True
ZINC39078440,C=Cc1c[nH+]cn1COC,0,0,True,False,False,False,False,False,True
ZINC36533733,OC/C(I)=C\[C@@](F)(OC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC89990626,N#Cc1c[nH]c(C(=O)Nc2c[nH]cc(Br)c2=O)c1,0,0,True,False,False,False,False,False,True
ZINC05730021,C[C@H]1C[N@@H+](C)[C@@H](C)C[C@@H]1n1[nH]c(=O)cc1N,0,0,True,False,False,False,False,False,True
ZINC37382703,Nc1ncnc2ccsc12,0,0,True,False,False,False,False,False,True
ZINC95080305,NC1=CC=C2OCOC[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC38801930,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)N/[NH+]=C/N(C)C,0,0,True,False,False,False,False,False,True
ZINC19575983,C[C@H]1CN2C[C@H](O)C[C@@H]2C[N@@H+]1Cc1cccn1-c1ccncc1,0,0,True,False,False,False,False,False,True
ZINC59519863,CC1=NN[C@@H](N)S/C1=N\O,0,0,True,False,False,False,False,False,True
ZINC39088383,N[C@H]1NC(=O)N[C@H](O)[C@@H]1F,0,0,True,False,False,False,False,False,True
ZINC77406120,O=S1(=O)C[C@@H]2[C@H](C1)NCCN2c1ccnc(N2C[C@@H]3C[NH2+]C[C@@H]3C2)n1,0,0,True,False,False,False,False,False,True
ZINC07636321,CC(C)(C)[NH2+]C[C@@H](O)COC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC11841558,CC(=O)c1cc(C[N@H+]2CC[C@@]3(CCCN(CC(C)(C)C)C3=O)C2)cs1,0,0,True,False,False,False,False,False,True
ZINC38534751,N#C[C@H](CC(=O)/C=N\NC(N)=O)SCCC(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC74942372,[NH2+]=C1C([C@@H]2CCCO2)=C[C@H]2CCCCN12,0,0,True,False,False,False,False,False,True
ZINC95924471,CO[C@H]1NC(N)=[NH+][C@@H]1OC,0,0,True,False,False,False,False,False,True
ZINC91288681,COCCCn1cnnc1[C@@H](C)Nc1ncnc2onc(C)c12,0,0,True,False,False,False,False,False,True
ZINC00199438,COc1c2c(nc3occc13)[C@](CCC(C)(C)O)(OC)[C@@H](O)CC2,0,0,True,False,False,False,False,False,True
ZINC19203476,NCCN[C@@H]1CS(=O)(=O)C[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC20421468,FC(F)(F)c1cccc(NCCNc2nccc(C(F)(F)F)n2)n1,0,0,True,False,False,False,False,False,True
ZINC21983179,O=C([O-])CC[C@](CC(=O)[O-])(C(=O)[O-])[P@@](=O)([O-])O,0,0,True,False,False,False,False,False,True
ZINC34958308,C[C@H]1C[C@H](OCCC/C(N)=N/O)CC(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC86987700,Cc1csc(CSc2[nH+]cc(C(C)C)n2C(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC97035029,Cc1[nH+]n(CCO)c(N[C@H]2CCC[C@H](C3CC3)C2)c1C,0,0,True,False,False,False,False,False,True
ZINC97104727,CCO[C@H]1C[C@@H](NC(=O)N(C)C[C@H]2C[C@@H]([O-])C2)C12CCCCC2,0,0,True,False,False,False,False,False,True
ZINC04018090,CSC1=[N+](C)NC(C)(C)N1,0,0,True,False,False,False,False,False,True
ZINC16958414,C/C(CC([O-])(C(F)(F)F)C(F)(F)F)=N\O,0,0,True,False,False,False,False,False,True
ZINC95348008,Brc1cnc(C2OCCO2)s1,0,0,True,False,False,False,False,False,True
ZINC44551474,CSC(=S)O/N=C(\N)c1cc[nH+]cc1,0,0,True,False,False,False,False,False,True
ZINC72339166,FC(F)c1n[nH]c(C2CC2)c1I,0,0,True,False,False,False,False,False,True
ZINC95883937,CCC1(CC)CNCCS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC00105726,Cc1ccc(-n2c(C)cc(/C=C3/NC(=O)NC3=O)c2C)nc1,0,0,True,False,False,False,False,False,True
ZINC37693799,CC[C@@H](O)C[N@@H+](C)CCc1ccccn1,0,0,True,False,False,False,False,False,True
ZINC59204700,C=CCS[C@@H]1NC(=N)C(C(N)=O)=C1C(N)=O,0,0,True,False,False,False,False,False,True
ZINC39210318,N#CCCN1C2=NC=NC(=O)C2=N[C@@H]1[S-],0,0,True,False,False,False,False,False,True
ZINC86862020,NNC(=O)[C@@]1(OCC(F)(F)F)C=CC(OCC(F)(F)F)=C[C@@H]1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC97949444,CC1(C)CC(O)(C#N)CC(C)(C)N1,0,0,True,False,False,False,False,False,True
ZINC00075768,CC(C)(C)c1cc2c(=O)[nH][nH]c(=[NH2+])c2c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC67756430,Cc1ccc(-c2nc(COc3ccc[nH+]c3N)c(C)o2)s1,0,0,True,False,False,False,False,False,True
ZINC19800905,Nc1cc(S(=O)(=O)[O-])nc([O-])n1,0,0,True,False,False,False,False,False,True
ZINC03076311,COC(=O)N[C@@H]([O-])C(F)(F)C(F)(F)C(F)(F)C(F)F,0,0,True,False,False,False,False,False,True
ZINC70026247,C[C@@H](Cl)c1cnccn1,0,0,True,False,False,False,False,False,True
ZINC93044654,OCCCN(CC1=CCCOC1)CC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC05157952,C=CS(=O)(=O)COCS(=O)(=O)C=C,0,0,True,False,False,False,False,False,True
ZINC05884456,CC[C@@H](C)n1c(O)c(/C=N/CC[NH+]2CCOCC2)c(=O)[nH]c1=S,0,0,True,False,False,False,False,False,True
ZINC36884014,N[C@H](C[NH3+])C1CC1,0,0,True,False,False,False,False,False,True
ZINC95768118,Cc1ccc(C2(N)COC2)cn1,0,0,True,False,False,False,False,False,True
ZINC95921497,N[C@H]1CSC=C2C=CC(Br)=C[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC14850308,CC(C)=CC[N@@+]12CCC[C@@H]1[C@@H](C(=O)[O-])CC2,0,0,True,False,False,False,False,False,True
ZINC26515510,CC(C)Cn1cc[nH]c1=S,0,0,True,False,False,False,False,False,True
ZINC86331090,CCc1n[n-]c([S@](=O)CC(=O)N2[C@@H](C)CCC[C@H]2C)n1,0,0,True,False,False,False,False,False,True
ZINC74941666,Cc1nc(CO)oc1C,0,0,True,False,False,False,False,False,True
ZINC58430426,Cc1[nH+]n(C)c(N(C)C)c1CNC[C@@H](C)[N@@H+]1CCc2sccc2C1,0,0,True,False,False,False,False,False,True
