mol_id,smiles,unbrch_alkane,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC34332711,O[C@@H]1[C@@H](F)C[N@H+]2CC[C@H](O)[C@@H]2[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC02659772,Cc1ccc(C/[NH+]=C2/CCCN2)n1C,0,0,True,False,False,False,False,False,True
ZINC95611844,CC1=C(C/C=C(\C)[C@H](O)C#C[C@@]2(C)C=COCCO2)C(C)(C)CCC1,0,0,True,False,False,False,False,False,True
ZINC39073485,C#C[C@@H]1C=CCN(C)C1,0,0,True,False,False,False,False,False,True
ZINC95494855,C[N+](C)=CCN,0,0,True,False,False,False,False,False,True
ZINC18354955,NC1=[NH+]CCS1,0,0,True,False,False,False,False,False,True
ZINC85237487,COC(C)(C)c1noc(/C=C/c2cn(C)c(=O)n(C)c2=O)n1,0,0,True,False,False,False,False,False,True
ZINC00149148,CSc1nc(-c2cnccn2)nc(C2CC2)c1C#N,0,0,True,False,False,False,False,False,True
ZINC20790412,CC(C)O/C=C/[C@H](C)[C@]1(C#N)C(N)=C(C=O)[C@@H](C)C1(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC04018090,CSC1=[N+](C)NC(C)(C)N1,0,0,True,False,False,False,False,False,True
ZINC65381853,O=C([C@H]1C=c2sccc2=N1)N1CCC[C@@H]([C@@H]2NN=C3C=CC=CN32)C1,0,0,True,False,False,False,False,False,True
ZINC38700891,Cc1nnc2nc([O-])[nH]n2c1=O,0,0,True,False,False,False,False,False,True
ZINC28470054,[NH3+][C@H]1C=C[C@@H](O)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC03159917,Nc1nnc2n1-c1nnc(N)n1-c1nnc(N)n1-2,0,0,True,False,False,False,False,False,True
ZINC21988293,CCOC(C#CCCO)OCC,0,0,True,False,False,False,False,False,True
ZINC66089446,Cc1nc(Cl)c2c(c1C)C(N)=NC2=N,0,0,True,False,False,False,False,False,True
ZINC72941366,CC(C)C[C@@H]1COCC[N@H+]1Cn1ncn(CC(F)(F)F)c1=S,0,0,True,False,False,False,False,False,True
ZINC65384038,CCn1c[nH+]cc1[C@H]1N[C@](CO)(CCO)[C@H]2C[N@@H+](C)C[C@@H]12,0,0,True,False,False,False,False,False,True
ZINC04343262,OCc1cn[nH]n1,0,0,True,False,False,False,False,False,True
ZINC32516057,Cc1c(CNc2nc(N)nc3[nH]ncc23)cnn1C,0,0,True,False,False,False,False,False,True
ZINC16082677,CC(C)N(/C(N)=N\O)C(C)C,0,0,True,False,False,False,False,False,True
ZINC39077549,O=C([O-])[C@]12CC[N@H+]1CC2,0,0,True,False,False,False,False,False,True
ZINC39103152,C=C1C=CC[C@H](O)[C@H]1C(C)C,0,0,True,False,False,False,False,False,True
ZINC04141403,C=CC[C@H]1C=C(C)C[C@@H](CC=C)[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC06265815,C[NH+](C)CC/[NH+]=C/[C@@H]1C(=O)N=C(O)N=C1O,0,0,True,False,False,False,False,False,True
ZINC32196652,CC(C)(C)/N=C1/O[C@](C)(CCl)/C1=N\C(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC91695103,CCCN(Cc1nccn1C)C(=O)c1cn2ccsc2n1,0,0,True,False,False,False,False,False,True
ZINC95902212,NN[C@H]1NC=CN=C1Cl,0,0,True,False,False,False,False,False,True
ZINC14611643,CC#CC#C/C=C1\C=C[C@@]2(CC=CO2)O1,0,0,True,False,False,False,False,False,True
ZINC19327229,C[C@H]1C[C@@H]2N[C@H](C)C[C@@H]3N[C@H](C)C[C@@H](N1)[N@@H+]23,0,0,True,False,False,False,False,False,True
ZINC01273173,N#C/C(=N\[O-])c1ncon1,0,0,True,False,False,False,False,False,True
ZINC39053253,Nc1c[n-]cn/c1=N/O,0,0,True,False,False,False,False,False,True
ZINC12437166,CC1(C)[C@@H](O)[N+]([O-])=CC=[N+]1[O-],0,0,True,False,False,False,False,False,True
ZINC01721963,CO[C@@H](C)[C@H]1[C@H]([N+](C)(C)C)CS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC49453919,Cc1nnc([S-])c2cc3occc3n12,0,0,True,False,False,False,False,False,True
ZINC62719498,CC(C)(C)Cc1nc(CC[NH+]2CCCCCC2)n[nH]1,0,0,True,False,False,False,False,False,True
ZINC48065306,OCC[N@H+](Cc1nnnn1C1CC1)C1CC1,0,0,True,False,False,False,False,False,True
ZINC31846542,CNc1nnc(SCc2nnc(C(C)(C)C)o2)s1,0,0,True,False,False,False,False,False,True
ZINC72993062,Cc1noc(C)c1[C@H](C)NS(=O)(=O)c1cnc2onc(C)c2c1,0,0,True,False,False,False,False,False,True
ZINC86862020,NNC(=O)[C@@]1(OCC(F)(F)F)C=CC(OCC(F)(F)F)=C[C@@H]1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC96219490,Clc1cncc(OC[C@H]2CO[C@@H]3CN(Cc4ccsc4)C[C@@H]32)c1,0,0,True,False,False,False,False,False,True
ZINC43618858,COC(CNC[C@H]1C(=O)O[C@@H]2C[C@]3(C)CCC[C@@]4(CO4)[C@H]3C[C@H]12)OC,0,0,True,False,False,False,False,False,True
ZINC92645839,COCCN(Cc1sccc1C)CC(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC76870658,CS[C@H]1CCC[C@H]([NH2+]Cc2sc(C)nc2C)C1,0,0,True,False,False,False,False,False,True
ZINC63358914,S=C(NN=C1CCN(C2CCCCC2)CC1)NC1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC68591082,CCC[C@@H](C)C[C@@H](C[NH3+])[C@@H]1CCCC[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC77957455,CC(C)CC(=O)N[C@@H](C(=O)OC[C@@H]1C[N@H+](CC(C)C)CCO1)C(C)C,0,0,True,False,False,False,False,False,True
ZINC20465197,C[NH+](C)C[C@H]1O[C@@H](CO)[C@@H](O)[C@H]1N1CC[NH+](C)CC1,0,0,True,False,False,False,False,False,True
ZINC05732177,CO[C@H]1[C@H](O)N(CO)C(=O)N1CO,0,0,True,False,False,False,False,False,True
ZINC39557901,Cc1cc(C)n(CC2=C[C@@H](C(=O)N(C)[C@H](C)c3ccon3)N=N2)n1,0,0,True,False,False,False,False,False,True
ZINC04579483,O=C(/C(=C/O)C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC04808881,CCS/C(N)=N\N/C=C1\C=C(Cl)C=C(Cl)C1=O,0,0,True,False,False,False,False,False,True
ZINC27644266,C[C@H](O)C(=O)C1=N[C@H]2C(=O)N=C(N)N=C2[N-]C1,0,0,True,False,False,False,False,False,True
ZINC65734203,N[C@H](CO)[C@H]1CC(Cl)=NO1,0,0,True,False,False,False,False,False,True
ZINC97076849,Nc1cccc(-c2nc([C@H]3CCOC3)nn2CCc2cnc[nH]2)n1,0,0,True,False,False,False,False,False,True
ZINC95496542,Nc1nc(N2C[C@@H]3CC[C@H](C2)[N@@H+](CC2CC2)C3)cc2nncn12,0,0,True,False,False,False,False,False,True
ZINC00161077,Cc1csc2sc(C=O)c(C)c12,0,0,True,False,False,False,False,False,True
ZINC01646437,CC[N+]1(CC)CC[N+]2(CCC[C@@H](C)CC2)CC1,0,0,True,False,False,False,False,False,True
ZINC19331517,CCC[C@]12CN3C[C@](C)(CN(C1)[C@@]31CCOC(C)(C)C1)[C@@H]2O,0,0,True,False,False,False,False,False,True
ZINC96347053,C=C(C)C#CC1=C[C@H](O)[C@H]2O[C@H]2C1=O,0,0,True,False,False,False,False,False,True
ZINC17127168,C[C@H]1CC[C@@H](/[NH+]=C2\OCCN2N=O)CC1,0,0,True,False,False,False,False,False,True
ZINC83294621,C[C@@]1(I)O[C@H](C[N+](C)(C)C)CS1,0,0,True,False,False,False,False,False,True
ZINC85473466,NOC/C=C\Cl,0,0,True,False,False,False,False,False,True
ZINC91860717,O=C(CCc1n[n-]c(Cl)n1)N1CC[C@]2(CCCN(CCO)C2=O)C1,0,0,True,False,False,False,False,False,True
ZINC91830064,CCC#CC[N@H+]1CC[C@H](c2nnc(Cn3cc[nH+]c3C)n2CC)CC1,0,0,True,False,False,False,False,False,True
ZINC89878538,O=C(NCC1(CO)CCOCC1)Nc1ccn(-c2ncccc2Cl)n1,0,0,True,False,False,False,False,False,True
ZINC67559460,CC#CCN1CC=C(c2cnn(CCCC)c2)CC1,0,0,True,False,False,False,False,False,True
ZINC48717456,O=C(/C=C\c1ccco1)N1CCCS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC96253625,Cc1ccc(C[N@H+]2C[C@H]3CC[C@@H]2[C@@H]3OCC2CC2)o1,0,0,True,False,False,False,False,False,True
ZINC34348434,C[NH2+][C@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H]([NH3+])C[C@H]2N)OC[C@@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC38615856,Cc1c(C(=O)[C@@H]2[C@H](C=C(Cl)Cl)C2(C)C)c([O-])n(C)c(=O)c1C#N,0,0,True,False,False,False,False,False,True
ZINC89928820,C[C@@H](C(=O)NC(=O)NC(C)(C)C)N1CCC[C@@H]([C@@H](C)O)C1,0,0,True,False,False,False,False,False,True
ZINC20216330,N=C1S[C@H]2C[NH2+]CCC2=C1C(N)=O,0,0,True,False,False,False,False,False,True
ZINC45167443,CCN(CC)CC[NH2+][C@H](C)c1c(C)nn(CC)c1C,0,0,True,False,False,False,False,False,True
ZINC06382805,N=C([O-])C1=[NH+]C=N/C1=N/Nc1c(N)n[nH]c1N,0,0,True,False,False,False,False,False,True
ZINC39342192,CC1=C(S[C@@H]2NN[C@H](C(F)(F)F)N2C)[C@@H](C)N=N1,0,0,True,False,False,False,False,False,True
ZINC95967027,O=S1(=O)CCC[C@H]1C[NH2+][C@H]1CCCC[C@@H]1C1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC96328258,[N-]=[N+]=C1C=CC([N+](=O)[O-])=CC1,0,0,True,False,False,False,False,False,True
ZINC79030902,C=C[C@H](N)c1cnc2[nH]ccc2c1,0,0,True,False,False,False,False,False,True
ZINC97108521,CCNC(NCC)=C(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC95094330,[NH3+]C1(c2cnccc2F)CC1,0,0,True,False,False,False,False,False,True
ZINC39081588,C#CC#C/C=C\N1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC46582820,CN(C)c1ccc(NC(=O)c2csc(S(N)(=O)=O)c2)c[nH+]1,0,0,True,False,False,False,False,False,True
ZINC26892144,O=C1c2nccnc2[C@H](O)N1[C@H]1CC[C@@H](Cl)CN1,0,0,True,False,False,False,False,False,True
ZINC00071575,CC1=C(C(N)=O)[C@H](c2ccncc2)N2NN=NC2=N1,0,0,True,False,False,False,False,False,True
ZINC34741856,CON1OCCON1OC,0,0,True,False,False,False,False,False,True
ZINC32224982,C[C@@H]1O[C@@H]1C#CC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC39231550,CN(C)CC#C[C@@]1(C)CCCC(C)(C)O1,0,0,True,False,False,False,False,False,True
ZINC72469475,Cc1cc(NCC2(O)CCCCC2)n2nc(C)c(C)c2n1,0,0,True,False,False,False,False,False,True
ZINC09575412,Cc1oc2ncn(CCC[NH+](C)C)c(=[NH2+])c2c1C,0,0,True,False,False,False,False,False,True
ZINC71847266,COC[C@H](C)N/C(N)=[NH+]/Cc1ncc(C)c(OC)c1C,0,0,True,False,False,False,False,False,True
ZINC15075346,C[N@H+](CCc1ccccn1)[C@@H]1CC[N@@H+](Cc2cccnc2)C[C@H]1[O-],0,0,True,False,False,False,False,False,True
ZINC95922386,N#CC#CC(C[O-])=[N+]1CCCC1,0,0,True,False,False,False,False,False,True
ZINC66348055,CC(C)(C)O[C@H]1CCC[C@@H]([NH3+])C1,0,0,True,False,False,False,False,False,True
ZINC95751841,C[NH2+]CC1=CN=C2C=CC(C)=C[C@H]12,0,0,True,False,False,False,False,False,True
ZINC35566861,N[C@H]1NC=Nc2c1[nH+]cn2[C@H]1CC[C@H](CO)O1,0,0,True,False,False,False,False,False,True
ZINC77172420,CN(Cc1cc(=O)c([O-])co1)Cc1[nH+]ccn1C(F)F,0,0,True,False,False,False,False,False,True
ZINC97096637,C#CCNc1sc(S(C)(=O)=O)cc1[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC05266746,CC(C)CC[C@H](CC[NH2+][C@@H](C)c1cccs1)[C@@H]1CCOC(C)(C)C1,0,0,True,False,False,False,False,False,True
ZINC71792284,CC(C)/N=C/C[C@@H]([C@@H](N)C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC02530739,CNc1c(N)n(C)c(=O)[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC04140241,COc1nc(N2C[C@@H](C)C[C@H](C)C2)nc(N)c1[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC00980184,CCc1ccc[n+](-c2[n-]c(=O)sc2/C=N/NC(=O)c2ccncc2)c1,0,0,True,False,False,False,False,False,True
ZINC71783159,Nc1c(-c2nnn[n-]2)cnc2ccc(Cl)c[n+]12,0,0,True,False,False,False,False,False,True
ZINC63958760,C[C@@H]1CC=C(CN(CCC2=CCCCC2)Cc2cc(=O)[nH]c(=O)[nH]2)O1,0,0,True,False,False,False,False,False,True
ZINC33517158,CC1(C)O[C@@](CC#N)(Sc2ncccn2)C(C)(C)S/C1=C/C#N,0,0,True,False,False,False,False,False,True
ZINC63882673,CCC[C@H](C)[C@@H]1N=C2C=NN([C@@H](C)C(C)C)[C@@H]2N1,0,0,True,False,False,False,False,False,True
ZINC96255166,O=C(c1ccno1)N1CCc2ncnc(-c3ccoc3)c2CC1,0,0,True,False,False,False,False,False,True
ZINC13086458,CN(C)CSC(=[NH2+])N[C@H](O)C(Cl)(Cl)Cl,0,0,True,False,False,False,False,False,True
ZINC01482190,C#C[C@@]1(O)CC[C@H]2[C@@H]3[C@@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@]21C,0,0,True,False,False,False,False,False,True
ZINC89210699,N#CCc1cnc2cncn2c1,0,0,True,False,False,False,False,False,True
ZINC25237649,O=c1c2sccc2ncn1C[C@H](O)COCc1cccs1,0,0,True,False,False,False,False,False,True
ZINC31911685,CCCC[C@H](N)c1c[nH+]c2c(C)cccn12,0,0,True,False,False,False,False,False,True
ZINC96074134,Cc1ccc(N2CCC3(CC2)C[C@H]([NH2+]C(C)(C)C)CO3)nn1,0,0,True,False,False,False,False,False,True
ZINC20414130,CCNC1=C2C(=N[NH+]=C2N)N(CC)C(=[NH2+])C1,0,0,True,False,False,False,False,False,True
ZINC15023357,N#C[C@@]12C[C@]1(C#N)[C@@]1(N=C2N)OCCS1,0,0,True,False,False,False,False,False,True
ZINC39089172,NC(=[NH2+])OC1=CC=CCN1O,0,0,True,False,False,False,False,False,True
ZINC95348350,COCOc1cnc(Cl)cc1/C=C/N(C)C,0,0,True,False,False,False,False,False,True
ZINC97095743,COCCC1(CN2C[C@@H](C[NH3+])C[C@H]2C)CCC1,0,0,True,False,False,False,False,False,True
ZINC72418131,C=CCC[C@H](C[N@H+]1CCCOCC1)Oc1ncc(C)c(N(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC04529131,Clc1nsnc1Cl,0,0,True,False,False,False,False,False,True
ZINC39111965,O[C@@H]1C[C@@H]2C[C@@H](O)C(F)(F)[C@H]2O1,0,0,True,False,False,False,False,False,True
ZINC96900047,CC(C)[N+]1=C[C@@H](N)OC1,0,0,True,False,False,False,False,False,True
ZINC86863241,N[NH2+][C@](O)(CCO)C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC96346953,NNC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0,0,True,False,False,False,False,False,True
ZINC01701348,C1[NH2+]C[C@H]2C[NH2+]C[C@@H]1O2,0,0,True,False,False,False,False,False,True
ZINC40706859,CNc1ncnc(N2C[C@]3(C)C[C@H]2CC(C)(C)C3)c1N,0,0,True,False,False,False,False,False,True
ZINC48580460,[O-]/C(C[N@H+]1CCC[C@@H]1C1CCCCC1)=N\c1nncs1,0,0,True,False,False,False,False,False,True
ZINC67787223,CCc1[nH]c(-c2nccn2Cc2nc(C)cc(C(F)(F)F)n2)c(C)[nH+]1,0,0,True,False,False,False,False,False,True
ZINC39112686,CSC[C@]12CC[C@H](CC[NH2+]1)C2(C)C,0,0,True,False,False,False,False,False,True
ZINC20534504,[NH2+]=c1ccn(C[C@@H](P(=O)([O-])[O-])[P@@](=O)([O-])O)cc1,0,0,True,False,False,False,False,False,True
ZINC48990321,CC(C)=CC(=O)Nc1nc(C)c(-c2nnc([S-])n2C)s1,0,0,True,False,False,False,False,False,True
ZINC39083491,COC(=O)[C@H]1CS[C@@H](C)/C1=N/O,0,0,True,False,False,False,False,False,True
ZINC33688710,CN1C[C@@]2([N+](=O)[O-])C=C(C(N)=O)C[C@@]([N+](=O)[O-])(C1)C2,0,0,True,False,False,False,False,False,True
ZINC77322850,CNS(=O)(=O)CCC[N@H+](C(C)C)C1CCOCC1,0,0,True,False,False,False,False,False,True
ZINC02315309,N#CCSc1nsc2sc(C#N)c(N)c12,0,0,True,False,False,False,False,False,True
ZINC70783324,O=C(NCc1cc(Br)cs1)[C@H]1C[C@H]2CC[C@@H]1O2,0,0,True,False,False,False,False,False,True
ZINC39048787,CCCC#C[C@@H]1CCC(=O)N1,0,0,True,False,False,False,False,False,True
ZINC86330873,CCc1n[n-]c([S@](=O)[C@@H](C)C(=O)NCC(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC59381819,CCSC[C@@H](C)SCC,0,0,True,False,False,False,False,False,True
ZINC02036327,O[C@H](CF)CCl,0,0,True,False,False,False,False,False,True
ZINC05822661,CC1=C[C@]2(O)O[C@@]3(CC2=C(C)C)[C@H]1CC[C@H]3C,0,0,True,False,False,False,False,False,True
ZINC89777784,O=C(N[C@H]1CCOC2(CCCC2)C1)c1cnc([C@@H]2CCCO2)s1,0,0,True,False,False,False,False,False,True
ZINC96219359,C1CC(N2CC[C@]3(C2)C[N@@H+](CC2CC2)C[C@H]3COCC2CC2)C1,0,0,True,False,False,False,False,False,True
ZINC34049630,C#C[C@@]1(F)CN2CCC1CC2,0,0,True,False,False,False,False,False,True
ZINC72314507,C#CC[C@@]1(O)CCSC1,0,0,True,False,False,False,False,False,True
ZINC00388081,[NH3+]CCc1c[nH+]c[nH]1,0,0,True,False,False,False,False,False,True
ZINC35024547,CC(=O)O[C@@H](I)[C@H]1O[C@H](n2ccc(=O)[nH]c2=O)C[C@H]1OC(C)=O,0,0,True,False,False,False,False,False,True
ZINC71772721,CS[C@@H]1O[C@H]([C@H](N)[C@H](C)O)[C@H](O)[C@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC49018088,Cc1nc(C)c(CC(=O)Oc2cccnc2Br)c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC93323114,CCCC[N@H+](CCOC)CC(C)(C)CCC#N,0,0,True,False,False,False,False,False,True
ZINC72231187,Cc1cc[n-]/c(=N/C#N)c1,0,0,True,False,False,False,False,False,True
ZINC72589742,N#CCC[C@@H](C#N)CN1CCC(O)CC1,0,0,True,False,False,False,False,False,True
ZINC89491131,C#C[C@H](OC(=O)[C@@H]1CCc2c[nH]nc2C1)C1CC1,0,0,True,False,False,False,False,False,True
ZINC72231327,Cc1cc2c(c[nH+]1)N=[NH+]C2,0,0,True,False,False,False,False,False,True
ZINC72416441,Nc1ncc2c(n1)CCC[C@H]2O,0,0,True,False,False,False,False,False,True
ZINC36393676,N#C[C@H]1C(=O)C[n+]2ccccc21,0,0,True,False,False,False,False,False,True
ZINC39049079,C#Cc1c(C#N)co[n+]1[O-],0,0,True,False,False,False,False,False,True
ZINC69980378,C[C@H]1CN(S(=O)(=O)CCNc2cncc(-n3cccn3)n2)C[C@@H](C)O1,0,0,True,False,False,False,False,False,True
ZINC13117765,[S-]c1nc2ncccn2n1,0,0,True,False,False,False,False,False,True
ZINC39126750,CCN(C)c1oc2c(oc[n+]2[O-])c1N,0,0,True,False,False,False,False,False,True
ZINC39224794,CC1=NON[C@@H]1[C@H]1C=CN=N1,0,0,True,False,False,False,False,False,True
ZINC90565294,CCN(C(=O)CSCC(F)(F)F)[C@@H](C)CS(=O)(=O)CC,0,0,True,False,False,False,False,False,True
ZINC01482771,O=C([O-])c1ncn2c(=O)n(CCCl)nnc12,0,0,True,False,False,False,False,False,True
ZINC18250511,NC(=O)C1(N2CCCCC2)CCN([C@@H]2CC(=O)NC2=O)CC1,0,0,True,False,False,False,False,False,True
ZINC86295716,COC(=O)c1cc(C(C)(C)C)sc1NC(=O)N(C)[C@@H](C)CC#N,0,0,True,False,False,False,False,False,True
ZINC67605013,CC(C)Cc1ncc2c(n1)CN(c1cccc([C@H](C)O)[nH+]1)C2,0,0,True,False,False,False,False,False,True
ZINC32945412,CSC1=[NH+]SC2=NC(=O)/C(=C\c3ccc([N+](=O)[O-])o3)C(=[NH2+])N21,0,0,True,False,False,False,False,False,True
ZINC48940584,CCCS(=O)(=O)CC(=O)NC1(C(=O)NC)CCCCC1,0,0,True,False,False,False,False,False,True
ZINC97757742,N#CC1(S(N)(=O)=O)CC1,0,0,True,False,False,False,False,False,True
ZINC73609472,C#CCN/C(NCC[NH+](C(C)C)C(C)C)=[NH+]\C,0,0,True,False,False,False,False,False,True
ZINC49582859,COC(=O)/C(=C\C=C(\C)N(C)C)C(N)=O,0,0,True,False,False,False,False,False,True
ZINC95923895,C[C@H]1C[C@@H]1C#CC1(C)C=C1,0,0,True,False,False,False,False,False,True
ZINC05575090,C=CCN1/C(=N/C(=O)CCCC(=O)[O-])S[C@@H]2CS(=O)(=O)C[C@H]21,0,0,True,False,False,False,False,False,True
ZINC95449052,C[C@@H](C(=O)N1CCc2c(sc(N)c2C#N)C1)[NH+]1CCSCC1,0,0,True,False,False,False,False,False,True
ZINC06359856,CCCC[C@@]1(CC)C(=N)NC([O-])=NC1=O,0,0,True,False,False,False,False,False,True
ZINC04364823,C=CCNC(=S)NNC(=O)CNC(=O)OC(C)(C)C,0,0,True,False,False,False,False,False,True
ZINC36533733,OC/C(I)=C\[C@@](F)(OC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC04743746,CCN(CCN(C)N=O)N=O,0,0,True,False,False,False,False,False,True
ZINC71776555,C#C[C@@](C)(CC)Nc1nc(NCC)nc(OC)n1,0,0,True,False,False,False,False,False,True
ZINC40002078,CC(=O)C1=C(C)C(C(=O)OCC(=O)C2=NC=CC2)=N[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC90109787,CC(C)c1cc(N(CCC(F)(F)F)C[C@H](O)CO)nc(C(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC84544119,NC(=O)[C@H]1CC[N@H+](CC(=O)NC[C@@]23C[C@@H]4C[C@@H](C[C@@](Br)(C4)C2)C3)CC1,0,0,True,False,False,False,False,False,True
ZINC71766824,NC(=O)[C@@H]1[NH+]=CN([C@@H]2O[C@H]3CO[P@](=O)([O-])O[C@@H]3[C@@H]2O)C1=[NH2+],0,0,True,False,False,False,False,False,True
ZINC04553416,CCC(C)(C)[C@@H]1CCc2c(sc3c2C(O)=N[C@@H](c2ccco2)N3)C1,0,0,True,False,False,False,False,False,True
ZINC91692527,OC1(C2CCC2)COC1,0,0,True,False,False,False,False,False,True
ZINC01709926,CO[C@@H]1C(C)(C)C1(Br)Br,0,0,True,False,False,False,False,False,True
ZINC71261468,c1cnc(N[C@@H]2CCCN(c3cn[nH]c3)C2)nc1,0,0,True,False,False,False,False,False,True
ZINC98051432,S=c1sc(N2CCCC2)[nH+]n1C[N@H+](C1CCCC1)C1CC1,0,0,True,False,False,False,False,False,True
ZINC05510674,N/C(=N/O)c1noc(C(F)(F)F)n1,0,0,True,False,False,False,False,False,True
ZINC90391310,CC1(C)C[C@H]([NH2+]C[C@@H]2CCC[C@@H]2NS(C)(=O)=O)C(C)(C)O1,0,0,True,False,False,False,False,False,True
ZINC26511992,CCCc1c(COC)[nH+]n(C)c1N,0,0,True,False,False,False,False,False,True
ZINC39095831,C1N[C@@H]2CC3(CC3)[C@H]1O2,0,0,True,False,False,False,False,False,True
ZINC39210318,N#CCCN1C2=NC=NC(=O)C2=N[C@@H]1[S-],0,0,True,False,False,False,False,False,True
ZINC55327879,CCc1ccc(CN(C)[C@H](C)Cc2cc(C)ccn2)nc1,0,0,True,False,False,False,False,False,True
ZINC64672697,CCCC1=NC(SCC(=O)NCCN2C(=O)CSC2=O)=NC(=O)C1,0,0,True,False,False,False,False,False,True
ZINC91586804,O=C(N[C@H]1C[N@H+](CCCO)C[C@@H]1C1CC1)c1cc(C(F)(F)F)[n-]n1,0,0,True,False,False,False,False,False,True
ZINC39324576,CCCC1=C2[C@H](CCC)C(C#N)=C(N)O[C@H]2N=N1,0,0,True,False,False,False,False,False,True
ZINC89920300,C[C@H]1C[C@@H]([NH2+][C@@H]2[C@@H]3CCO[C@@H]3C2(C)C)CN1C,0,0,True,False,False,False,False,False,True
ZINC95707673,NC1=NN=C2N=C[C@H](F)C=C12,0,0,True,False,False,False,False,False,True
ZINC98023198,CN1N=C(N)C2=CN([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)[C@H]3N=C[NH+]=C1[C@H]23,0,0,True,False,False,False,False,False,True
ZINC02491041,CC[NH+](CC)CC#CC(CC)(CC)OC(C)=O,0,0,True,False,False,False,False,False,True
ZINC05530937,CC(C)(O)C#CC[C@@]1(C)CC1(Cl)Cl,0,0,True,False,False,False,False,False,True
ZINC34546314,C#CC(=O)NC[C@H]1[NH2+][C@H](CO)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC95883937,CCC1(CC)CNCCS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC95743198,N[NH2+]Cc1cccnn1,0,0,True,False,False,False,False,False,True
ZINC93193984,CC(C)[N@@H+](CC(=O)N1CCN(C)CC1)C[C@@H]1C[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC93641667,CC(C)n1ncc2cc(C[N@@H+]3C[C@H]4[C@@H](C3)OCCN4C)c(Cl)nc21,0,0,True,False,False,False,False,False,True
ZINC39272622,CC(C)NC(=O)CCSC1=NC(Cl)=N[C@@H]2N=CN=C12,0,0,True,False,False,False,False,False,True
ZINC40398655,CN(C)n1ccc2nc3ccn(C4CCCC4)c(=O)c3cc2c1=O,0,0,True,False,False,False,False,False,True
ZINC59100952,Cc1cc2cccccc-2c1F,0,0,True,False,False,False,False,False,True
ZINC00075768,CC(C)(C)c1cc2c(=O)[nH][nH]c(=[NH2+])c2c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC05157952,C=CS(=O)(=O)COCS(=O)(=O)C=C,0,0,True,False,False,False,False,False,True
ZINC58392145,COc1c(C[NH2+]Cc2nnc3ccccn23)c(C(C)C)nn1C,0,0,True,False,False,False,False,False,True
ZINC71614135,FC(F)(F)C1=N[C@H]2C=CC=CC2=N1,0,0,True,False,False,False,False,False,True
ZINC91981036,CC[C@@H]1COCCN1Cc1cc(C)c(Br)s1,0,0,True,False,False,False,False,False,True
ZINC95921497,N[C@H]1CSC=C2C=CC(Br)=C[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC40825393,CCOC(=O)N/N=C1\CCCc2oc(C(=O)N[C@@H](C)CC)c(C)c21,0,0,True,False,False,False,False,False,True
ZINC72350736,COCC[N@@H+]1CCCC[C@H]1c1[nH]ncc1-c1cc[nH+]c(N)c1,0,0,True,False,False,False,False,False,True
ZINC34987964,C=CCN1C(=O)/C(=C\C=C2\CCC[NH+]2C)SC1=S,0,0,True,False,False,False,False,False,True
