mol_id,smiles,piperdine,benzene,train,A,B,A&~B,~A&B,A&B,~(A&B)
ZINC75939214,C=C1C(C)(C)[C@@H]2CC[C@@]1(C(=O)N1CCn3c[nH+]cc3C1)C2,0,0,True,False,False,False,False,False,True
ZINC03838836,C[NH2+][C@H](C(=O)N[C@@H]1C=C(C(=O)NCC(N)=O)C[C@@H](O)[C@@H]1O)C(C)C,0,0,True,False,False,False,False,False,True
ZINC88600382,C[C@@H]1CCCC[C@@H]1OCC[N@@H+](C)CCOCC1CC1,0,0,True,False,False,False,False,False,True
ZINC39048906,CC#C[C@@H]1CCCS1,0,0,True,False,False,False,False,False,True
ZINC91818129,CC(C)[C@]1(O)C[N@H+](Cc2c[nH+]c[nH]2)C[C@H]1C,0,0,True,False,False,False,False,False,True
ZINC93091257,CCc1nn(C)c(Cl)c1C[N@H+](CCC#N)CC1CC1,0,0,True,False,False,False,False,False,True
ZINC77886426,COC(=O)NCCOC(=O)C[C@H]1C=CCC1,0,0,True,False,False,False,False,False,True
ZINC72275457,C#CC[N@@H+]1CCC[C@H]1[C@H]([O-])C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC13957316,CCOCCc1c(O)nc(SCC(=O)N(CC)CC)[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC97950844,N[C@@H]1N=NNN1,0,0,True,False,False,False,False,False,True
ZINC44890890,C[NH+](C)[C@H](CNC(=O)C(=O)Nc1c[nH]ccc1=O)c1ccco1,0,0,True,False,False,False,False,False,True
ZINC00289778,CNC(=S)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,0,0,True,False,False,False,False,False,True
ZINC05120854,N#CC1=C([NH3+])CCCC1,0,0,True,False,False,False,False,False,True
ZINC00264933,CC(C)[C@H]1C(=O)N(N)[C@]2(C)CC(C)(C)NC(=S)N12,0,0,True,False,False,False,False,False,True
ZINC24615749,CCCCN1CCS(=O)(=O)c2c(F)c(N3CCCC3)nc(F)c21,0,0,True,False,False,False,False,False,True
ZINC19327229,C[C@H]1C[C@@H]2N[C@H](C)C[C@@H]3N[C@H](C)C[C@@H](N1)[N@@H+]23,0,0,True,False,False,False,False,False,True
ZINC69808812,O=C(Nc1ccc(N2CCCC2)[nH+]c1)c1ccc(N2CCCC2)nc1,0,0,True,False,False,False,False,False,True
ZINC12503222,[NH-]S(=O)(=O)/N=C(/N)CCSCc1csc(NC(N)=[NH2+])n1,0,0,True,False,False,False,False,False,True
ZINC87354911,CCc1noc(CC)c1CC(=O)NC[C@@H](C)CN1CC[NH+](CC)CC1,0,0,True,False,False,False,False,False,True
ZINC03164829,CO[C@H](NC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0,0,True,False,False,False,False,False,True
ZINC95775106,OC1=C2CC=CC(F)=C2N=N1,0,0,True,False,False,False,False,False,True
ZINC14616226,C=C[C@H](O)C#CC#C[C@H](O)/C=C/CCCCCCCCO,0,0,True,False,False,False,False,False,True
ZINC73341235,COc1cc(-c2noc(Cc3coc(-c4cccs4)n3)n2)ccn1,0,0,True,False,False,False,False,False,True
ZINC13739333,N#C[C@@H]1C(S)=NC(c2cccnc2)=C(C(N)=S)[C@@H]1c1ccncc1,0,0,True,False,False,False,False,False,True
ZINC93013920,CC(C)CCn1cccc1CN1CCC2(C1)OCCO2,0,0,True,False,False,False,False,False,True
ZINC95883937,CCC1(CC)CNCCS1(=O)=O,0,0,True,False,False,False,False,False,True
ZINC96094191,O=C1C[C@H]2[C@H](CCN2c2ncc(F)cn2)N1,0,0,True,False,False,False,False,False,True
ZINC95707673,NC1=NN=C2N=C[C@H](F)C=C12,0,0,True,False,False,False,False,False,True
ZINC05306617,CC1=N[C@@H]2C=CC=C[C@H]2C(=O)N1n1cccc1,0,0,True,False,False,False,False,False,True
ZINC05889425,O=C(Nc1nccs1)c1cc(C2=CC=C[C@@H]([N+](=O)[O-])C=C2)[nH]c(=S)n1,0,0,True,False,False,False,False,False,True
ZINC33371089,Cn1c(=O)/c(=C\c2ncc(C(F)(F)F)cc2Cl)s/c1=C/[N+](=O)[O-],0,0,True,False,False,False,False,False,True
ZINC62719498,CC(C)(C)Cc1nc(CC[NH+]2CCCCCC2)n[nH]1,0,0,True,False,False,False,False,False,True
ZINC39557901,Cc1cc(C)n(CC2=C[C@@H](C(=O)N(C)[C@H](C)c3ccon3)N=N2)n1,0,0,True,False,False,False,False,False,True
ZINC77379464,O[C@]1(CNCc2n[nH]c(-c3ccncc3)n2)C[NH2+]CCOC1,0,0,True,False,False,False,False,False,True
ZINC05599094,CCC(=O)[C@H](C)C[C@@H](C)[C@@H](O)CC,0,0,True,False,False,False,False,False,True
ZINC26329895,CCc1ccc[n+](-c2c([O-])c(=O)c2=O)c1,0,0,True,False,False,False,False,False,True
ZINC77311601,N[C@@H]1C[C@H](O)[C@H](C[NH3+])O[C@@H]1O[C@H]1[C@@H](O)[C@H](O)[C@H]([NH3+])C[C@H]1[NH3+],0,0,True,False,False,False,False,False,True
ZINC83251901,COc1coc(CN[NH3+])c1OC,0,0,True,False,False,False,False,False,True
ZINC69161936,CCOCCS(=O)(=O)N[C@@H]1CCC[C@@H]1CCC(C)C,0,0,True,False,False,False,False,False,True
ZINC19324651,Cc1nonc1/C(C[N+]12CN3CN(CN(C3)C1)C2)=N\O,0,0,True,False,False,False,False,False,True
ZINC95743824,C1=NN=C2CC=C(C3CCOCC3)C=C12,0,0,True,False,False,False,False,False,True
ZINC06201424,COC(=O)c1c(NC(=S)NC2CC2)sc2c1CC[C@@H](C)C2,0,0,True,False,False,False,False,False,True
ZINC06487362,C[C@@H]([C@@H](C)Cl)[NH+](C)C,0,0,True,False,False,False,False,False,True
ZINC11548523,C#CCSC1=N/C(=C\N(C)C)C([O-])=N1,0,0,True,False,False,False,False,False,True
ZINC43510536,C[C@@H]1CC[C@@]2(C)[C@H](C[C@@H](O)[C@H](O)[C@]23CO3)[C@@]1(C)CCc1ccoc1,0,0,True,False,False,False,False,False,True
ZINC02508799,Cc1cccn2c(=O)c3cc(C#N)c(N)[n+](CCOCCO)c3nc12,0,0,True,False,False,False,False,False,True
ZINC88892759,C/[NH+]=C(\NCCCSc1nccs1)N[C@@H]1CCC[C@H](SC)C1,0,0,True,False,False,False,False,False,True
ZINC49772201,CCc1nnc(N[C@]2(C(F)(F)F)C(=O)N=C(C)[C@@H]2C#N)s1,0,0,True,False,False,False,False,False,True
ZINC73369244,C/C=C/CS/C(N)=[NH+]\[C@H](C)COC,0,0,True,False,False,False,False,False,True
ZINC22321405,CCc1cc(N2CCN(CC)CC2)n2ncnc2n1,0,0,True,False,False,False,False,False,True
ZINC65493174,C/C=C(\C)C[N@@H+](C)CCCC1=C(C)N=N[C@@H]1C,0,0,True,False,False,False,False,False,True
ZINC39248128,NC1=NN[C@@H](SCc2cc(=O)[nH][nH]2)S1,0,0,True,False,False,False,False,False,True
ZINC04141403,C=CC[C@H]1C=C(C)C[C@@H](CC=C)[NH2+]1,0,0,True,False,False,False,False,False,True
ZINC95429453,CC[NH+](CC)CC#C[C@H](C)OC(=O)c1ncoc1C(C)C,0,0,True,False,False,False,False,False,True
ZINC49431392,O=C(c1cc(Cl)c[nH]1)N1C[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,0,0,True,False,False,False,False,False,True
ZINC38700891,Cc1nnc2nc([O-])[nH]n2c1=O,0,0,True,False,False,False,False,False,True
ZINC73735773,[NH3+][C@@H]1CCN(c2nc(Cl)nc3ccsc23)C1,0,0,True,False,False,False,False,False,True
ZINC59383657,C#CCO/N=C1\C[C@H](C)S[C@H](CC)[C@H]1C,0,0,True,False,False,False,False,False,True
ZINC39438521,COC[C@@H]1CCN([C@H]2NC(=[NH2+])N=C3N=NC=C32)C1,0,0,True,False,False,False,False,False,True
ZINC06320417,CC1=NC2=NN=C3C(=O)CC(C)(C)C=C3N2[N-]1,0,0,True,False,False,False,False,False,True
ZINC39095336,CC[C@H]1NC(N)=[NH+][C@H](CC)N1,0,0,True,False,False,False,False,False,True
ZINC15767245,NC(=[NH2+])Oc1cccc[n+]1[O-],0,0,True,False,False,False,False,False,True
ZINC34546314,C#CC(=O)NC[C@H]1[NH2+][C@H](CO)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC20317402,CN(C)c1[nH+]cccc1N,0,0,True,False,False,False,False,False,True
ZINC96125858,O=C(C#CC(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC95923623,CC/C=C/[C@]1(F)C=CC=CC1,0,0,True,False,False,False,False,False,True
ZINC91979077,C[C@@H]1C[C@H]1c1ccc(C[N@H+]2CCO[C@H]3CCCC[C@@H]32)o1,0,0,True,False,False,False,False,False,True
ZINC01693058,OCC(CO)(CO)COCC(CO)(CO)CO,0,0,True,False,False,False,False,False,True
ZINC95970253,CC[C@@](C)(CC(=O)[O-])NC(=O)c1ccc(Cn2cccn2)o1,0,0,True,False,False,False,False,False,True
ZINC22018968,COC1=C/C(=C\NNC(=O)Nc2nonc2N)C=CC1=O,0,0,True,False,False,False,False,False,True
ZINC63882673,CCC[C@H](C)[C@@H]1N=C2C=NN([C@@H](C)C(C)C)[C@@H]2N1,0,0,True,False,False,False,False,False,True
ZINC77470908,CN(C)C(=O)CN1CCN(C(=O)C2(C(N)=O)CC2)[C@H]2CS(=O)(=O)C[C@H]21,0,0,True,False,False,False,False,False,True
ZINC05481666,CC(C)C(=O)N1N=C2CCCC[C@H]2[C@@]1(O)C(F)(F)C(F)(F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC95616576,CC(C)[C@H]([NH3+])C(=O)OC[C@@H](CO)OCN1C=N[C@@H]2C(=O)N=C(N)N[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC01566329,CC#CS(=O)C#CC,0,0,True,False,False,False,False,False,True
ZINC09915841,CO[C@@]1(C)O[C@](C)(CO)C(C)(C)[C@@](C)(O)[C@@]1(C)O,0,0,True,False,False,False,False,False,True
ZINC12378587,O=C([O-])C[C@@H]1S/C(=N/N=C2\CSC(=O)N2)NC1=O,0,0,True,False,False,False,False,False,True
ZINC77319385,C#C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@H]4[C@H]3CC[C@@]21CC,0,0,True,False,False,False,False,False,True
ZINC20112132,CCN(CC)CC[NH2+]C[C@@H]1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC96069277,CCc1cnc(NC[C@H]2Cn3nnc(-c4cnn(C)c4)c3CO2)nc1,0,0,True,False,False,False,False,False,True
ZINC83308179,CCCCCC[C@]1(C)OCO/C1=C/C[N+](C)(C)C,0,0,True,False,False,False,False,False,True
ZINC36644247,O=C([O-])[C@@H](O)[C@@H]1O[C@@H](n2cc(I)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC77293347,CC1(C)C=C(CON)C(C)(C)N1O,0,0,True,False,False,False,False,False,True
ZINC95918013,FC(F)(F)SCCBr,0,0,True,False,False,False,False,False,True
ZINC43465037,NC(=O)c1cc([O-])cc(C(F)F)n1,0,0,True,False,False,False,False,False,True
ZINC93369606,C#CCN[C@@H](c1cc(C)sc1C)C(C)C,0,0,True,False,False,False,False,False,True
ZINC24191144,c1ncc2c(n1)NOCC2,0,0,True,False,False,False,False,False,True
ZINC95751841,C[NH2+]CC1=CN=C2C=CC(C)=C[C@H]12,0,0,True,False,False,False,False,False,True
ZINC95921497,N[C@H]1CSC=C2C=CC(Br)=C[C@@H]21,0,0,True,False,False,False,False,False,True
ZINC63958855,[O-]/C(=N\c1nc(-c2ccccn2)n[nH]1)C1=C(Cl)S[C@H](Cl)C1,0,0,True,False,False,False,False,False,True
ZINC03169096,N#C[C@@H](C(N)=O)[C@@H]1OC(=O)C(Cl)=C1Cl,0,0,True,False,False,False,False,False,True
ZINC39485296,Cc1cnn(-c2cc([C@@H]3C=CN=[NH+]3)ncn2)c1,0,0,True,False,False,False,False,False,True
ZINC90230842,COC(=O)c1cc(S(=O)(=O)[N-]c2cn[nH]c2)cn1C,0,0,True,False,False,False,False,False,True
ZINC72440453,O=C(NCc1cnc2c(c1)CCC2)[C@@H]1NCCc2[nH]cnc21,0,0,True,False,False,False,False,False,True
ZINC98023198,CN1N=C(N)C2=CN([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)[C@H]3N=C[NH+]=C1[C@H]23,0,0,True,False,False,False,False,False,True
ZINC95526091,CCSc1ncc([C@@H](C#Cc2ccc(N)nc2)N2CCOCC2)cn1,0,0,True,False,False,False,False,False,True
ZINC73162883,O=C(OCc1csc(Br)c1)[C@H]1C[C@H]2CC[C@@H]1O2,0,0,True,False,False,False,False,False,True
ZINC42765397,C[NH+](C)C1(CNC(=O)[C@]2(C)CC2(Cl)Cl)CCCC1,0,0,True,False,False,False,False,False,True
ZINC18057764,CN1CCc2c(c(NCCO)[nH]c3n[nH]c(=[NH2+])c2-3)C1,0,0,True,False,False,False,False,False,True
ZINC72765776,CC(=O)c1c(C)[nH]c(C(=O)CN(C)Cc2[nH+]ccn2C(F)F)c1C,0,0,True,False,False,False,False,False,True
ZINC04743746,CCN(CCN(C)N=O)N=O,0,0,True,False,False,False,False,False,True
ZINC39061274,CC[C@H]1CO[C@H](C)N1C=O,0,0,True,False,False,False,False,False,True
ZINC39095617,O[C@H]1CNN[C@@H](CF)[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC01563968,N[N+]1(CCS(N)(=O)=O)CCOCC1,0,0,True,False,False,False,False,False,True
ZINC02428679,COCCSc1nc(N)c2c3c(sc2n1)C[N@H+](C)CC3,0,0,True,False,False,False,False,False,True
ZINC39077980,[NH3+]CN1CCOC1=S,0,0,True,False,False,False,False,False,True
ZINC78622808,Cn1nc2c(cc1=O)C[N@H+](CCN1CCCC1=O)CC2,0,0,True,False,False,False,False,False,True
ZINC02538570,CCn1ncc(-c2cc(C(F)(F)F)nc(NCCC[NH3+])n2)c1C,0,0,True,False,False,False,False,False,True
ZINC65455061,Cc1[nH+]c(N(C)C)nc(NCCc2nnn[n-]2)c1C,0,0,True,False,False,False,False,False,True
ZINC59367678,O=C([O-])/C=C/C(=O)O[C@@H]1CCCC[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC15023357,N#C[C@@]12C[C@]1(C#N)[C@@]1(N=C2N)OCCS1,0,0,True,False,False,False,False,False,True
ZINC95923629,CCNc1ssc(=S)[n+]1CC,0,0,True,False,False,False,False,False,True
ZINC19874413,CC1(C)Cn2c([nH+]c(=O)c3c2NCN(C2CCCCC2)C3)S1,0,0,True,False,False,False,False,False,True
ZINC01482771,O=C([O-])c1ncn2c(=O)n(CCCl)nnc12,0,0,True,False,False,False,False,False,True
ZINC12531335,C[C@H](OC(=O)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2)C(N)=O,0,0,True,False,False,False,False,False,True
ZINC97213970,CC(C)=C[C@@H]1[C@@H](C(=O)Nc2c(C)cc(C)[nH+]c2C)C1(C)C,0,0,True,False,False,False,False,False,True
ZINC59062218,CCOC(C[NH3+])C[NH3+],0,0,True,False,False,False,False,False,True
ZINC01097395,Cc1ccc(/C=C2\SC(=O)N(C(C)C)C2=O)o1,0,0,True,False,False,False,False,False,True
ZINC26893463,N[C@@H](C[NH+](CCO)CCO)C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC89195446,Cc1cn2cnc(C)c2c(CN)n1,0,0,True,False,False,False,False,False,True
ZINC30879248,C#CC[N@@H+](C)CC[C@@H]1CC[C@H](O)[C@@H](C(=O)N2CCCC2)O1,0,0,True,False,False,False,False,False,True
ZINC85820571,CSCC[C@H](C)[N@H+](C)CC(=O)c1cc(C)n(CC(F)(F)F)c1C,0,0,True,False,False,False,False,False,True
ZINC63932380,NC1=NC(=O)CC([O-])=N1,0,0,True,False,False,False,False,False,True
ZINC83330893,CCCC/C=C/[C@]1(C(N)=O)C(CC)=C([N+](=O)[O-])C=N/C1=N\O,0,0,True,False,False,False,False,False,True
ZINC98178785,CCN(CC)c1c(Br)c[nH+]cc1Br,0,0,True,False,False,False,False,False,True
ZINC93612376,CCc1nc(C)c([C@@H](C)[N@@H+](C)Cc2c(Cl)nc3ccccn23)s1,0,0,True,False,False,False,False,False,True
ZINC89221645,N[C@@H](CCO)c1c[nH+]c2cc[nH]c2c1,0,0,True,False,False,False,False,False,True
ZINC18354955,NC1=[NH+]CCS1,0,0,True,False,False,False,False,False,True
ZINC63974787,COCCC[C@H]1N=C(c2cc(C)n(-c3nc[nH]n3)c2C)CS1,0,0,True,False,False,False,False,False,True
ZINC04157470,CC(C)Cc1[nH+]c2c(Br)cc(Br)cn2c1NC1CCCCC1,0,0,True,False,False,False,False,False,True
ZINC95968621,CO[C@H]1CCCC[C@H]1N[C@@H]1CCCc2nc(C)sc21,0,0,True,False,False,False,False,False,True
ZINC19853021,CC[C@H]1[C@H]2C[C@@H](C(C)(C)C)CC=C2C(C#N)=C(N)C1(C#N)C#N,0,0,True,False,False,False,False,False,True
ZINC19639050,O=C(O)C[C@H](/N=C\C1=C([O-])CCCC1=O)C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC40477658,CC(C)Cn1nnnc1SCCc1ccncc1,0,0,True,False,False,False,False,False,True
ZINC59100952,Cc1cc2cccccc-2c1F,0,0,True,False,False,False,False,False,True
ZINC96215564,Cc1noc(C[C@@H]2C[C@H]3C[N@H+](Cc4ccc(C)s4)C[C@H]3O2)n1,0,0,True,False,False,False,False,False,True
ZINC96206031,C[C@@H]1c2ncc(COCc3ccccn3)n2CC[N@H+]1Cc1ccsc1,0,0,True,False,False,False,False,False,True
ZINC98051432,S=c1sc(N2CCCC2)[nH+]n1C[N@H+](C1CCCC1)C1CC1,0,0,True,False,False,False,False,False,True
ZINC03132542,C[C@](O)(CCl)CBr,0,0,True,False,False,False,False,False,True
ZINC05732177,CO[C@H]1[C@H](O)N(CO)C(=O)N1CO,0,0,True,False,False,False,False,False,True
ZINC22172247,O=[N+]([O-])C1=C(O)N[C@]2(O)C[C@H]1[C@H]1CO[C@@H]2O1,0,0,True,False,False,False,False,False,True
ZINC85343336,Nc1nc(S(=O)(=O)CCO)n[n-]1,0,0,True,False,False,False,False,False,True
ZINC13410045,CCC#C/C=C/CO,0,0,True,False,False,False,False,False,True
ZINC39078216,C#CCn1c[nH+]cc1CO,0,0,True,False,False,False,False,False,True
ZINC17108050,C/C([NH2+]N)=C1/N=NC(C)(C)NN1,0,0,True,False,False,False,False,False,True
ZINC74942679,CC(C)[C@@H]1CNC[C@@H](C(F)(F)F)O1,0,0,True,False,False,False,False,False,True
ZINC01608677,CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,0,0,True,False,False,False,False,False,True
ZINC95887294,COC1=NC=C2N=C(C(=O)[O-])C(CC#N)=C2C1,0,0,True,False,False,False,False,False,True
ZINC90615707,CC(C)(C)C(=O)N[C@@]1(O)C=CC=[NH+]C1,0,0,True,False,False,False,False,False,True
ZINC04011934,OC[C@@H](O)[C@@H]1O[C@@H]2OC3(CCCCC3)O[C@H]2[C@@H]1O,0,0,True,False,False,False,False,False,True
ZINC02530739,CNc1c(N)n(C)c(=O)[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC72231327,Cc1cc2c(c[nH+]1)N=[NH+]C2,0,0,True,False,False,False,False,False,True
ZINC22203627,CCCC[C@@H](OP(C)(=O)O[C@H](CCCC)C(F)(F)F)C(F)(F)F,0,0,True,False,False,False,False,False,True
ZINC39111965,O[C@@H]1C[C@@H]2C[C@@H](O)C(F)(F)[C@H]2O1,0,0,True,False,False,False,False,False,True
ZINC39224794,CC1=NON[C@@H]1[C@H]1C=CN=N1,0,0,True,False,False,False,False,False,True
ZINC67678374,C[N@H+]1C[C@H]2[C@@H](c3cc(C(C)(C)C)[nH]n3)N[C@](CO)(CCO)[C@H]2C1,0,0,True,False,False,False,False,False,True
ZINC03159917,Nc1nnc2n1-c1nnc(N)n1-c1nnc(N)n1-2,0,0,True,False,False,False,False,False,True
ZINC39059572,CC1(C)OCC[C@H]2CC(O)=[N+]21,0,0,True,False,False,False,False,False,True
ZINC58159542,C=CC/[NH+]=C(/N)NCCO,0,0,True,False,False,False,False,False,True
ZINC12369722,C#CCOC(=O)NC(=O)c1c(C)noc1-c1snnc1C,0,0,True,False,False,False,False,False,True
ZINC67370133,CCC(O)(CC)CNc1ccc(Cl)c(C#N)n1,0,0,True,False,False,False,False,False,True
ZINC95476093,O=C(CCCN1C(=O)c2cccnc2C1=O)N=c1[nH]cc[nH]1,0,0,True,False,False,False,False,False,True
ZINC04720905,C[C@]12S[C@]3(C)S[C@](C)(S1)S[C@](C)(S2)S3,0,0,True,False,False,False,False,False,True
ZINC32226703,CO[C@@H]1CC[C@@H]2[NH2+]CC[C@@H]2C1,0,0,True,False,False,False,False,False,True
ZINC05737235,C=CCn1c([C@H](CCCC)C[C@@H](O)COCC(C)C)n[nH]c1=S,0,0,True,False,False,False,False,False,True
ZINC39088383,N[C@H]1NC(=O)N[C@H](O)[C@@H]1F,0,0,True,False,False,False,False,False,True
ZINC39048994,C[C@H]1O[C@]1(C)C#CCl,0,0,True,False,False,False,False,False,True
ZINC49001894,C=CCNc1nnc(SCC2(O)CCCCC2)s1,0,0,True,False,False,False,False,False,True
ZINC04791518,NC(=[NH2+])SC[P@@](=O)([O-])CCl,0,0,True,False,False,False,False,False,True
ZINC24260849,C#C[C@@H]1CC[C@H]2CCCN12,0,0,True,False,False,False,False,False,True
ZINC71257615,Cc1nc2nc([C@H]3COC(C)(C)O3)[nH]c2cc1Br,0,0,True,False,False,False,False,False,True
ZINC40825393,CCOC(=O)N/N=C1\CCCc2oc(C(=O)N[C@@H](C)CC)c(C)c21,0,0,True,False,False,False,False,False,True
ZINC39959110,C[NH+](C)CCCNC(=O)[C@@H]1[N-]C(C2=C[C@@H]3N=CC=C3C=C2)=NO1,0,0,True,False,False,False,False,False,True
ZINC93509895,C1=CC[C@@H](C[N@H+]2CCOCC23CCC3)CC1,0,0,True,False,False,False,False,False,True
ZINC09306585,Cc1nc2c3c(C)c(C)n(Cc4cccnc4)c3ncn2n1,0,0,True,False,False,False,False,False,True
ZINC96133409,CCNC(=O)[C@@H]1C[C@H](NC(=O)CO)CN1C(=O)Cn1c[nH+]c(C)c1C,0,0,True,False,False,False,False,False,True
ZINC39080992,CN1C=[NH+][C@H](CC(N)=S)C1,0,0,True,False,False,False,False,False,True
ZINC01273173,N#C/C(=N\[O-])c1ncon1,0,0,True,False,False,False,False,False,True
ZINC21299737,COC1=CCC(C(C)(C)O)=CC1,0,0,True,False,False,False,False,False,True
ZINC39100720,CCSC1=[NH+]/C(=N/O)[C@@](C)(CC)N1,0,0,True,False,False,False,False,False,True
ZINC39048877,C#C[C@H]1O[C@@H]1CCCO,0,0,True,False,False,False,False,False,True
ZINC43763058,CC#C[C@H](O)C[C@H]1C=CC[C@H]1O,0,0,True,False,False,False,False,False,True
ZINC04655092,CC(=O)OCOC(=O)C1=C(COC(N)=O)S[C@@H]2[C@H]([C@@H](C)O)C(=O)N12,0,0,True,False,False,False,False,False,True
ZINC55183222,COCc1cc(CN(C)C(=O)C[C@H]2C(=O)NCC[N@@H+]2C(C)C)n[nH]1,0,0,True,False,False,False,False,False,True
ZINC40706859,CNc1ncnc(N2C[C@]3(C)C[C@H]2CC(C)(C)C3)c1N,0,0,True,False,False,False,False,False,True
ZINC06537093,NC(=O)c1ccsc1NC(=O)[C@H]1CC=CC[C@@H]1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC05377143,N#CCCOCC#CC[C@@H]1C[C@H]2C=C[C@@H]1C2,0,0,True,False,False,False,False,False,True
ZINC64003363,C[C@H](S[C@H]1NN=C(C2=NC=CC2)O1)c1nc(N)nc(N(C)C)n1,0,0,True,False,False,False,False,False,True
ZINC86862020,NNC(=O)[C@@]1(OCC(F)(F)F)C=CC(OCC(F)(F)F)=C[C@@H]1C(=O)[O-],0,0,True,False,False,False,False,False,True
ZINC38478806,CCCCn1c(SC[C@@H]2NN=C(c3ccc(Br)o3)O2)n[nH]c1=O,0,0,True,False,False,False,False,False,True
ZINC39272622,CC(C)NC(=O)CCSC1=NC(Cl)=N[C@@H]2N=CN=C12,0,0,True,False,False,False,False,False,True
ZINC00075768,CC(C)(C)c1cc2c(=O)[nH][nH]c(=[NH2+])c2c(=O)[nH]1,0,0,True,False,False,False,False,False,True
ZINC04521810,C=CC(=O)OC[C@@H](C)OC(=O)CC(C)=O,0,0,True,False,False,False,False,False,True
ZINC16940156,CN(C)/C=C(/N=C(C#N)C#N)C1OCCO1,0,0,True,False,False,False,False,False,True
ZINC33413778,Nc1nc(S[C@@H]2CCC[C@H]2O)n[nH]1,0,0,True,False,False,False,False,False,True
ZINC05157952,C=CS(=O)(=O)COCS(=O)(=O)C=C,0,0,True,False,False,False,False,False,True
ZINC06068741,Cc1nc(F)c(CO[P@](=O)([O-])O)c(C=O)c1O,0,0,True,False,False,False,False,False,True
ZINC89223074,CC#C[C@H]1[NH+]=Nc2[nH+]c(N)nc(N)c21,0,0,True,False,False,False,False,False,True
ZINC16958372,COC1=NC(N[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)=C(NC(C)=O)CN1C,0,0,True,False,False,False,False,False,True
ZINC71614135,FC(F)(F)C1=N[C@H]2C=CC=CC2=N1,0,0,True,False,False,False,False,False,True
ZINC38577352,NC1=N/C(=N\CCc2cccs2)C2=NC=N[C@@H]2N1,0,0,True,False,False,False,False,False,True
ZINC45820846,NCCc1nc2ccncc2[nH]1,0,0,True,False,False,False,False,False,True
ZINC97819505,O=C(Nc1cnc2sccn2c1=O)N[C@H]1COC[C@@H]1[NH+]1CCCC1,0,0,True,False,False,False,False,False,True
ZINC39089462,Nc1ccc(OC(F)F)nc1,0,0,True,False,False,False,False,False,True
ZINC40542610,Nc1ccnc(C2CCS(=O)(=O)CC2)n1,0,0,True,False,False,False,False,False,True
ZINC71780221,Nc1scc[n+]1CCCF,0,0,True,False,False,False,False,False,True
ZINC05886063,Nc1nc([S-])nc2[nH]cnc12,0,0,True,False,False,False,False,False,True
ZINC91216451,Cc1oc(C)c(C(=O)N2C[C@@H](C)OCC2(C)C)c1Br,0,0,True,False,False,False,False,False,True
ZINC01691446,C[N+](C)(N)CCC[N+](C)(C)N,0,0,True,False,False,False,False,False,True
ZINC04203870,N/[NH+]=C(\N)CCCCCCCC/C(N)=[NH+]/N,0,0,True,False,False,False,False,False,True
ZINC12437166,CC1(C)[C@@H](O)[N+]([O-])=CC=[N+]1[O-],0,0,True,False,False,False,False,False,True
ZINC19260047,C[C@@H]([NH3+])CCN(C)C,0,0,True,False,False,False,False,False,True
ZINC72297678,C#CCN(CC#CC)C(=O)Cc1csc(-c2ncn[nH]2)n1,0,0,True,False,False,False,False,False,True
ZINC04811981,CC[C@@]1(C)Cc2c(sc3c2C(NN)=[NH+][C@H](SC)N3)CO1,0,0,True,False,False,False,False,False,True
ZINC71785487,C1=C[C@@H]2C=C[C@H](C=C1)C2,0,0,True,False,False,False,False,False,True
ZINC95723170,CC(C)[C@@H]1C([N+](=O)[O-])=NC=C[C@@H]1OC1CC1,0,0,True,False,False,False,False,False,True
ZINC95743198,N[NH2+]Cc1cccnn1,0,0,True,False,False,False,False,False,True
ZINC65734329,C[C@@H]1OC(=O)C2=N[C@H](CNC(=O)/C(=N\O)c3csc(N)n3)SC[C@H]21,0,0,True,False,False,False,False,False,True
ZINC96067597,CCn1c2c(ccc1=O)C[C@@H](NCc1cccnc1OC)CC2,0,0,True,False,False,False,False,False,True
